Категория,Значение
B,538813.8844598499
C,896393.0545174411
B,615597.9331578325
B,362076.9208438329
D,869433.8116686627
C,8404.895235363252
A,596958.3750794372
A,762215.4873423957
A,374792.50990808575
D,583408.0208766072
B,231860.96638449703
B,90931.88292955601
B,86782.28596673599
D,378960.23238646204
C,262313.1658706055
D,681409.0502927467
B,108116.410550671
C,759822.5840457849
C,31361.834735695094
D,702576.6707587584
C,989735.1937445584
D,769120.380756249
B,348548.3655281816
A,89938.82165906698
B,527791.972580635
B,256121.59588638085
B,880405.9491117104
D,484020.3981236744
A,637096.2502845498
A,813830.7242702433
D,646860.3124615364
C,677310.7058003831
A,813367.1289757135
D,656497.7223158361
C,628226.8269392359
A,272199.15822621
D,388405.0379880759
D,939989.6402428737
D,990009.8090791046
D,825802.9131370725
C,773268.9888491092
D,964975.0571306454
C,669444.0178496061
D,832127.4480053183
C,819655.5053212588
B,846570.4358116686
A,767354.8265171504
B,347797.7399009692
C,506084.6989444333
A,992494.8240078462
B,144427.53794516018
D,800665.0264472875
C,653481.8012074813
C,105368.89227620761
A,451383.26943035447
A,757676.5002248664
A,402137.08637104084
C,440001.5929609592
B,81264.41130736539
C,706031.2576235195
D,978432.4030846868
B,177828.75097370986
B,3921.0034780843284
B,723143.2540403423
B,627503.4778985851
D,219326.458877242
D,158884.84032693307
D,505294.915809535
C,828467.21521944
A,997189.9724882641
D,418491.2294282951
B,662710.9779581621
B,1773.6481137309302
B,704461.9394797443
D,268014.06343804667
B,947294.6125919246
A,96737.1971738753
B,52917.771440160745
C,734793.9788151557
B,181120.58233184725
C,74496.78671547656
A,453975.95304614655
D,697497.3737950067
C,875487.9737743924
C,190568.2421810201
D,60170.49133106012
B,190201.503698877
D,19736.568118150055
D,126852.93455638769
A,24478.464098318553
D,99477.53013957506
D,801066.8973617875
B,487733.3683159679
D,379987.95399210526
D,396960.21888456534
C,644553.000712906
D,518111.47899369756
D,318794.6008749294
D,968534.0650591172
D,144087.38678893994
A,847624.8340697171
B,318145.1840294731
A,902941.9792274398
D,331581.74772069737
C,986087.7659192142
D,733624.4218801849
B,829781.0471241489
D,227133.63102955607
C,613991.4253962997
D,470471.04828349483
D,13988.27454437701
B,254697.45465599015
D,976651.2283460475
B,58383.89634692398
C,382998.4936146932
A,393339.2739241695
D,543737.3695712022
B,98635.7555727525
B,454029.771381805
D,804582.6498815988
A,300417.10774930706
D,904295.4883857927
B,919213.3786737347
C,82883.78641230908
B,528029.0818783599
B,69334.2039662308
D,44647.05937951585
A,444285.34251073195
C,603955.4483729547
A,42689.19186449438
C,368366.1886778412
D,506088.92991491663
C,486279.9005286126
D,144959.73176795495
B,307805.8372680391
A,893401.6153169427
D,77519.05910523649
D,104512.1827077501
D,649321.7103388527
A,764429.2509682834
D,638703.2168392005
A,294578.8419053643
B,586835.8801547068
A,483650.5344060566
D,520400.9897304431
D,146271.72397584544
C,578691.9363204853
A,749784.1050206248
C,521237.36564088997
C,347582.17334821064
D,613839.8255364218
C,544360.4809816743
B,352725.58322931133
A,292879.99696606357
B,758852.9054873851
A,844294.6616075295
A,308439.6966450319
A,89781.84224238916
A,583199.3692678419
A,605014.4630783658
D,634052.2781858578
A,238028.25014009644
B,801294.2502881676
A,994476.1673330811
C,793403.9915236306
B,634549.3393589344
A,772386.8209067426
D,953081.2041558324
C,669629.7783038416
A,575883.5675137363
A,363691.5556205148
A,931694.1250816298
B,518784.6826596065
B,955326.6536624938
D,174524.0567330809
D,439947.8842647104
A,241626.44768574715
C,853825.7943242115
B,161360.24906745728
C,80704.06074875602
B,67660.66574081853
B,55071.86205519465
C,555461.8026819265
C,786884.2218606167
A,239845.4038366875
D,319288.138074885
A,49169.29076386334
B,848452.8480643497
B,559295.2845739932
C,946621.8214731716
A,505646.71969034633
D,773682.8038667481
D,4625.8833448061805
D,807528.503379966
A,536252.0081005766
A,56762.68773104176
C,745704.5712040575
C,826523.2512077383
A,298374.34278371243
B,115506.52683566742
B,283248.62079561286
A,151771.17990068367
D,720246.3386908286
C,169708.06595058608
D,359494.84159587155
C,30987.395696258412
A,748504.1816873449
B,475882.6863131761
B,444043.6711045768
B,860430.1603388208
A,485832.29491666326
C,57078.848255450845
C,411093.26624287904
A,375712.0619822617
C,590191.6745751223
B,271638.40029237606
B,720965.471578104
C,202614.006998578
D,59984.393185705696
D,958724.4233086508
A,290428.3560476526
D,785598.5816204672
D,78716.32047091448
B,842499.2355526793
C,584784.083028583
C,290321.63389598485
B,453673.2024486571
C,800053.6375769402
B,492683.9099535142
C,324987.95711721695
A,68686.34198820144
A,526591.3188334212
C,464125.6101236031
A,580069.6951459682
B,649322.1255558816
D,867284.3720985224
A,369294.3771567136
A,432898.5558716126
A,606818.1667618854
D,309596.6434691755
C,404532.4257622406
D,784026.6793555624
B,89042.62263696927
A,892175.1892111511
A,119100.86601639935
C,913229.7956669219
C,362249.89943709393
C,398966.1603794754
B,535132.8987056881
A,597584.2707117503
B,797105.1942452323
A,301958.85562547244
C,515920.65040219825
D,712662.085696142
C,132816.5344119977
C,428933.784533298
D,768452.6376278272
A,441395.68151459063
A,821694.9571978209
B,719892.4035977006
B,668496.7001331885
C,132783.35741069325
D,629588.5278176991
B,183663.5984627327
A,840491.4865664693
B,222348.28287776242
A,395573.75336019864
A,871701.348178986
B,807065.3278043086
A,354780.5043330515
D,34162.6393593285
A,630536.7345178697
A,585502.5190509107
B,502283.0843720748
D,160069.09664932312
C,197395.85412604234
D,836502.1899055062
B,400721.1031691772
C,287660.8558401187
D,509631.929148874
D,592438.2787125569
B,482482.9946154041
C,119977.161428383
D,866808.0154478387
B,453407.8706825757
B,243040.6298348614
C,261365.93205264624
B,753655.3891382236
B,820727.1935281386
C,708752.2914025673
D,459610.50182051235
D,588663.3132285239
C,452180.59753072984
D,760076.5451874369
B,757625.9499380406
D,657668.8914455497
A,444977.8312516697
D,260202.88472389564
A,383522.4082328419
B,42532.64290979875
C,898642.9049604872
D,283065.40940684866
D,391572.60040785
C,51328.53844590857
D,108881.05027438988
C,898891.7455683677
A,690327.3660138213
C,553639.7160374414
A,28398.379624777313
B,605000.9483600318
B,9202.289188488865
A,739041.077293413
B,422156.1338867781
D,610862.1161762363
A,465231.7389965518
D,136670.34354601425
D,897861.3484235432
A,42772.48257932909
A,358187.42260027514
B,249464.7091932125
C,633074.2928897522
A,772650.1420716043
A,578663.8421990677
C,83445.6927383338
C,48423.92185140831
B,681550.244971044
A,560250.7679113148
A,905173.7596249493
C,385130.9737421741
A,467254.36388911965
D,716902.213061363
B,431963.6018331813
D,690904.9082505376
B,911106.987422589
A,287684.8591521488
B,991086.0679781613
A,976039.7904738939
A,399521.2725687116
C,603333.3146144565
D,635078.2265990544
C,220438.18004843907
C,345146.94196911843
D,259857.38082316678
C,533505.5766176987
A,470600.6602296429
C,802192.0378950974
C,289252.6018274908
C,955734.5492228271
D,721936.2667924872
B,381700.53224771284
B,43076.566129825245
A,711204.7750750055
C,802947.9745796976
A,114692.11916234912
A,203195.9821499847
C,113406.07589378237
C,550405.1964760128
C,619114.2748848782
D,582073.3336425249
C,298379.62803164864
D,527719.4163605977
B,664860.8697076311
A,360140.82947143633
C,704420.7522089536
B,557583.3118483282
D,344606.8513332633
A,771222.4066378231
B,773329.7798368809
C,123053.6396997437
D,926741.0647181468
A,624736.0891581929
A,544838.1722847722
C,341732.04116233357
D,788771.7035038496
D,502918.9775348445
A,358248.6821363826
C,579791.8846068261
A,788964.7547517077
C,671070.2502449747
A,862802.1101193983
B,520923.5761923029
B,525592.4300444708
A,777611.1294328928
C,806731.2590838174
B,417802.0711768302
D,193434.3545926638
A,411684.03657702723
A,334231.8421162537
C,192150.41961103329
C,440192.54159998253
B,216048.82872490183
A,444423.27514775825
D,91815.26396792172
D,72254.269525304
C,91105.39421305164
A,765295.4141157737
D,639853.5970057092
A,39492.76642853672
A,349948.46688084304
A,784803.7163157683
C,504442.33502378565
A,36219.38401878355
A,322270.3192310755
A,477978.1473875194
C,199869.49563628554
C,177562.11720624694
D,508703.170093848
D,289916.43488823617
C,874630.8457292463
B,489586.46206664556
D,687809.9972616462
B,903017.4040923793
D,641274.8725706115
C,119112.83074089295
C,695457.4381381886
D,614750.3031700058
A,85313.92502536273
A,889413.0832408312
A,551416.6824099232
A,335135.6220942279
B,464496.46346833365
C,14422.037707796599
A,411339.03454823437
A,992179.8862907519
B,832291.2487677626
D,327443.6999019711
B,808275.530600495
D,4369.995662828474
C,102789.17976567359
D,570622.8473707893
D,603966.6417560899
D,541972.3229410299
C,301645.36943805986
A,900646.4463669029
D,497428.76993668574
A,14405.442447474326
C,522606.0791572301
C,504820.0360038051
A,804664.4568022679
D,629591.5828659761
C,459086.77144759236
A,533371.9255461904
A,664113.7517589002
D,492111.09777933557
C,924357.5782861925
D,283709.97128684784
A,405849.4145400282
B,834952.8357453055
B,526153.2419648072
D,446711.26371858525
C,343164.26930989575
C,506983.0074277669
B,243077.01245762338
A,478113.0283482141
D,451003.9912621088
A,951738.5995963758
D,971318.0842705511
C,688770.3396643169
B,562816.0510107423
A,805307.7565536451
B,426615.41778218147
A,766938.4872408933
C,230793.78355484726
A,68884.95376194958
A,156684.0355488598
D,538277.5437046019
B,514459.3067977865
A,332931.1367764751
D,46500.56357003507
B,456374.48285570135
B,262297.6666437723
A,965409.1436342915
D,239308.67635774545
A,678349.8251350019
A,623804.5106848014
B,943624.6560927065
C,297741.9966039727
B,762802.2587088253
B,946935.4911759724
C,859715.3084652876
C,736603.5380664377
B,374041.22582971124
C,848837.0640273892
D,335317.4686775058
A,550891.0472871918
A,845553.1476333715
C,480990.2550698484
B,451322.87061413354
D,70772.05741795567
D,325162.16130431794
D,713714.1584513567
A,750144.3252433548
A,621422.1749951813
A,31.267379320909505
C,902564.9192867933
A,702726.9444957474
B,768329.0280165806
C,952000.8982757196
C,593014.9535626186
C,292433.36629940744
D,661324.5804508975
B,396947.66427757824
B,260032.22993148235
C,228419.78906331584
C,223444.55949474752
C,564498.1308504773
C,668475.2759414001
D,619729.4282435606
A,423950.79619783524
C,230358.43840125937
C,319270.32404359704
D,452068.6190726265
D,299826.0603142102
D,453205.0960284638
A,392729.6598661355
C,978954.8878398949
D,208703.2386394625
A,377336.6116279045
B,849691.668617993
C,686972.5625510728
A,741566.615110967
C,741336.2397324919
D,405438.94665469526
A,734601.9596147732
A,229497.13534391913
C,259405.92080224768
C,958330.0711857862
A,50358.960444525146
A,828710.2387675758
A,213824.5005636874
C,689148.5071856404
B,649009.6711818435
B,39713.25209984255
A,442378.4063373155
D,126442.40769112203
A,58524.958599161844
A,139945.10835257013
D,274965.7034798847
D,203453.35484661307
A,792489.0428174875
B,740679.9795612792
A,256273.09980298486
A,674226.6697526168
A,329889.5986988425
B,508912.4277187235
A,934631.2734739226
A,494358.05898099724
C,674065.2857144562
C,401038.53380496334
B,770167.6693559473
A,180954.96300428404
D,333663.23717725143
C,588247.7911797074
A,417711.41576703155
A,899484.617635023
C,579774.8770258278
B,35118.05428515424
D,780189.5019688531
B,864466.6907825108
B,865617.3004503185
C,827328.0009485442
B,37832.46094698967
B,687177.3694688848
C,475913.9129245762
A,287438.92365981283
C,579281.519246239
C,270665.9131825498
A,721691.0377766829
A,989470.3394949539
D,652581.8751811857
C,844002.7118365654
A,63984.86078725385
B,430156.79986526066
C,703235.0458749975
D,923797.7663486118
A,81670.48256841225
C,707693.9506266421
C,141950.62589396967
D,115178.53280047297
B,137077.9733531826
B,889244.8487187088
D,476022.2932491717
D,890808.7722557698
A,865415.0470696327
A,217485.2304288717
D,426304.20937643107
C,820960.0223567658
A,116926.98155613612
D,196362.5899428383
C,63644.114065004585
D,260736.0992682962
B,284757.2495926527
B,802998.4695715393
C,788066.7116619654
C,366495.10924140003
B,744639.4171582602
C,939333.9214244077
B,939840.094334983
A,430194.14177735284
A,682537.5608051345
A,221708.54344121015
C,901395.8324249078
A,897943.2496936104
B,690052.8498155754
D,465321.50034143735
A,300584.8584160353
D,383409.8349621207
A,250787.7769004635
C,835285.7788340028
B,208062.16019131962
D,992778.96815984
B,571055.3993901778
B,720795.6922645972
A,59253.05013263671
C,21667.006397296464
B,195543.785252851
B,609961.4666988197
D,767256.527643612
B,359276.06209716655
A,11683.078891838617
B,97367.05406494728
C,195902.06229457984
C,35803.56713759469
A,253035.38933108505
C,682781.3585018073
B,638872.9086018142
A,942279.0169779918
A,458112.49925667705
D,529765.071961275
A,423111.7556605827
C,936306.870636867
C,331637.6462284114
B,789043.7593225868
D,466387.5287689485
D,595552.3329646618
C,432323.0068675606
A,212305.60689456624
C,921626.125519028
B,902275.20146405
B,829164.9242809595
A,728845.9802509198
A,953222.4185657231
A,207179.4761933705
C,392114.813306232
A,587800.8685039567
C,961333.5147755399
C,649948.8622152143
A,291305.21557165036
D,579391.5207426162
A,579118.8866220142
A,430882.55468947045
A,820445.319104002
A,570284.8775195787
D,125053.35453053079
D,672169.1756141335
C,720614.2548182744
B,102392.70339142626
C,30699.875089077566
B,705670.8976579093
B,319306.95105149434
B,353983.90840530925
A,646287.5072950429
A,879262.8918151968
C,240696.55886965335
D,150599.881760347
D,855157.5262686703
D,652480.7139342788
B,620570.9154543616
C,35156.91397092902
B,985512.6480778779
D,532525.606407054
C,946717.806165943
C,175612.58716566197
D,257761.14032698973
B,421937.6345904481
D,270540.76857983565
C,330408.69475096825
A,578251.4952640409
A,705786.2337520901
C,302937.86359826045
B,124355.11436331304
A,490352.94415579824
C,191686.1874709346
D,824416.9057908508
D,438002.561130187
B,484411.801984071
D,521164.56436514546
B,1375.5512970161642
C,919894.627309039
D,132655.77228219595
B,265295.82119220594
C,999962.5016448434
C,444362.88137612655
A,711964.1308382117
A,123872.88870036195
C,784196.0125581466
D,964445.2860474228
C,885428.691904626
C,234459.35997817636
C,626370.7277421925
B,849286.9257158316
B,570647.4640033381
D,570844.0667397801
B,669718.0413320271
B,819193.5010755466
C,399858.93657585315
A,229187.3281551039
A,249590.27145971212
D,654149.515108615
D,380951.0302639455
B,76070.77818915276
D,626967.8947500507
C,573833.0262739519
C,588803.9043869554
B,724864.6402683447
B,344232.27325131354
A,308088.86562145996
A,778398.8686797429
D,667986.5564830098
D,793302.7917352404
A,684890.8120738837
A,263949.9180869993
D,947095.4667675442
D,937226.959453988
B,260995.26904824533
B,852227.8187119805
A,179963.36304285642
B,100542.51722432129
A,756013.4268937941
C,739008.3770283316
B,499548.4232095976
A,586016.2425957591
B,565704.7134578382
A,124751.89894160099
B,116451.62446792844
D,486629.07641818473
C,959177.7771925129
B,120405.4544808053
A,618634.0524748215
B,934728.5355606723
A,179962.00861135114
A,678274.022106576
D,421153.1237722586
D,973537.1165119708
A,33616.60212298368
B,854293.8363702509
C,384494.7577046438
C,342869.7992968911
B,211188.2181533825
D,645180.6122480889
B,464863.051525926
C,777313.8022280532
D,383407.73530393327
D,883706.1140225542
A,828008.7454641651
B,532420.9891855759
D,626980.9726860933
A,298304.7099425966
B,584934.3027813468
A,998134.8781457787
B,284830.4311094497
D,584500.4080458969
D,350560.16478704277
C,692490.1597316555
D,175244.92080862453
C,232600.18471820565
C,613173.1123803972
D,860337.6939893077
B,467446.619321056
D,896718.3465314021
D,431962.5838482827
A,963957.4175920797
B,213319.69380601833
D,804266.32374752
C,763107.4578045666
D,478492.22594786424
A,427140.310602908
B,938582.1981684654
D,692058.1240405124
A,737442.5310548571
D,195759.1909744234
A,411878.3400746339
C,992034.1168635937
D,720933.7042123864
D,811518.8300268918
B,154692.0930245239
C,910865.6677730327
C,127090.57874686447
A,523963.7153024003
A,78398.79502785263
D,224771.81757997943
A,987844.3839263741
A,495997.65273929056
A,76839.10509794878
D,236228.84830768264
D,386032.70316123415
D,497675.31777916575
B,141530.71455400647
A,185703.95691516783
C,5340.765167495931
C,1125.5192365949852
D,101151.11051337777
B,7356.526297855992
D,600070.7316027218
C,329497.54833787726
A,760861.621961299
D,449619.535547963
B,381119.56317548733
C,585674.5940495505
C,883912.2723406064
B,781.6579365617082
A,497031.6725817435
B,330225.07274776103
B,887302.0230361954
C,680271.7074742685
A,25540.817426463524
D,49780.31725553123
C,130140.34652815077
D,682222.1472542747
C,442241.316134345
D,340443.59888525854
C,852373.7818480756
D,717686.0910181496
D,783325.7202567433
B,265242.4383597577
B,301730.23732162884
D,520365.7658355461
A,265041.9284264283
D,838086.9186991525
D,192596.48830287845
D,844323.013320679
C,13732.653340558065
C,685043.6503951203
B,527113.0743523341
D,849276.1263414944
B,771019.9571629693
A,234472.45708454223
D,374177.7531615393
B,113889.34702907794
A,555584.7908087379
A,217458.07116434336
C,628120.5216417541
D,415726.57507005596
C,659893.3942184981
C,315996.3167024418
D,577282.2715579324
A,775872.6524351408
D,677883.1298388352
C,122483.67493772095
A,873316.9348438535
C,63623.58509123722
A,597437.4427099841
A,966349.7719983903
C,245122.4355711833
D,246961.84236795304
D,313032.5270651583
B,772144.213900327
B,290276.03219853836
A,918344.1327752761
D,189090.21817949056
B,31130.35705431111
B,539025.5307429108
C,978106.9947048868
D,104410.43363010493
B,303249.35302026937
C,711884.103422865
C,637481.9879521116
D,151901.44432853058
A,184120.37754255085
A,782158.836674902
A,146329.6733216174
C,204482.34301815415
D,921042.2019034311
C,246436.0523977086
C,553533.3958361815
A,970299.0284982079
C,952979.1638958415
D,678001.1790520444
C,898831.3321712258
C,393026.350046764
B,80896.9836359642
A,49294.091178763156
C,555215.6413399801
A,457452.56892390084
D,754525.9462443512
B,321.1063449608531
D,58367.33197904054
D,388846.32238022174
D,589883.9406047901
B,642259.4138541565
D,146238.55521281526
B,622392.7323398641
A,627242.3548928681
C,645596.8473768899
D,984440.6260170735
B,523383.96718924365
A,780112.0600767243
C,872788.6478638817
C,626678.1059414772
D,345580.677224404
A,939681.4758613269
D,334904.5741941704
A,431597.12505262013
A,560634.7902979393
D,889534.7060987758
D,992978.6761520929
D,739288.0409876746
B,649181.0945462163
D,946999.2746462281
B,327036.40268442215
A,131370.22871516147
C,4488.162874427326
B,602851.0829640335
D,430205.8445671027
C,135723.99570069936
A,500945.72815188055
D,682328.6757558533
A,851023.6575271144
D,233471.75123680907
C,481591.2637287848
D,538378.8400982743
B,499753.74621813715
D,418470.46085296816
D,86746.88406374298
D,570953.984301722
C,910587.2705164186
A,882324.199592585
A,169534.5826078012
A,216940.97510951737
D,863777.6343039442
A,499924.63468546
A,637615.1110776422
B,322620.11855920404
A,419006.48556309694
D,169290.2323240022
D,382915.20764445554
D,259336.28627686712
C,120991.52914075529
C,427908.24411897565
D,275666.8822010848
B,302829.0110286934
B,676596.2323822015
B,311228.9749734966
A,202594.31980544672
B,854915.045697909
A,996665.544819826
A,878471.512454766
C,428707.7855729111
D,865547.542197723
B,563262.3275110485
A,18625.889715615518
D,925168.939727219
A,961088.5508360963
B,169451.1634112954
D,483093.1347371554
C,21353.196103595208
D,962467.1157330032
A,638526.2710363383
B,682744.953239609
C,246959.89035572563
B,502636.4794418231
D,33326.345150822446
D,884739.6089351891
A,193636.0956546701
C,229855.66364152997
D,972646.5917753058
C,808634.4371235982
B,922501.3325237529
A,435736.85861422063
B,248454.13862234366
A,588670.9327069307
A,446.17303864891153
C,69662.51658761213
B,377641.82457977545
D,685670.1137849115
B,576463.7794308537
B,865696.8580149171
A,672993.8068196039
A,560064.1394006112
B,356827.15139869804
B,580860.3200165619
D,586686.2529987735
A,903743.9945071931
A,224942.56916170497
C,212680.73503944607
D,165091.65501813396
B,717348.5963889959
C,451456.0043769744
C,612236.2821305186
A,77692.74266306558
B,533946.6608325168
D,800593.0901809202
B,174584.44602315893
B,168821.3867686692
B,164433.95420344122
D,504400.146001288
B,580203.0293926114
B,274629.4624548036
A,655432.7577182123
D,87307.59599088023
D,812185.0232689952
A,834690.3793578674
B,492447.59302047035
B,472584.186782135
D,395188.8030299179
A,699296.3675413961
C,17436.98234532376
A,988627.9782080278
D,648702.5600085942
B,686152.0254760061
C,86711.66668068986
B,749027.7628280201
B,600983.8195394159
D,387736.27178336855
A,393892.5046388713
B,528430.0707664324
D,886600.7670639694
D,172601.62353682052
B,151678.61791444593
B,761017.9551745431
D,200691.12763370422
A,196490.97397727132
D,324005.0326404924
C,266470.40423963673
C,368670.9155437664
B,294613.17987714196
B,356841.5000286601
A,93516.99172217642
D,770733.3792646454
C,490998.0294297167
A,865079.1869887967
B,354726.17430119845
B,692188.2549597139
C,291374.3271900503
B,102405.57634481484
A,575598.1017667284
A,683014.4366013218
B,365035.6889145952
C,781700.2547496028
B,520077.3203592894
B,522392.9213758094
B,618178.0715685774
D,673128.7314577076
A,379824.9023760981
A,405718.00807546324
C,579211.0211440689
D,543227.9770003528
C,184452.55876195565
A,503054.55661560316
A,944230.1776817065
D,916131.5731936519
B,885769.3430718837
A,930637.7199750029
B,742360.7492386885
B,14488.023313408927
C,517107.7226293351
A,206843.10431176334
C,338420.4530217294
B,73248.64903841366
C,236286.44008808243
B,15548.687974379916
B,293587.77435320296
D,896875.9315987445
D,336156.6191647629
A,461869.51198940864
D,153992.2937653603
A,61551.02122451883
C,45905.58500847608
D,325927.203107545
C,91430.27342792542
C,744153.1981304585
B,13820.729398214771
A,299920.82002716535
C,565330.1680898025
A,704479.4532430897
B,820567.386765992
C,783379.8456335473
A,41547.59149176679
D,489915.15348846396
C,298013.3903518294
B,579657.1224539565
C,463075.42069721885
A,331189.42161987594
D,574600.7846672123
D,532266.9499295318
A,729577.978059645
C,404418.0712123159
A,326888.71551731514
B,433519.0568985591
B,845331.1592328454
B,167440.2236125615
B,363478.80276309163
B,979395.8040880591
B,14523.321227578046
D,19845.243826648984
C,963900.9789499877
A,18458.225632385194
C,676819.101805111
C,217836.3912851201
D,278208.4076490888
A,555584.7358048445
A,628747.2670817013
B,907769.9673723989
A,677608.0996533576
A,382382.8239689355
B,666073.196262615
A,259159.526821523
B,761605.8548789917
D,76298.14775802635
B,215933.40655668025
A,557385.1076182687
B,334509.5517156395
A,836907.8504454894
B,317334.3049165359
D,508983.88487876934
D,367465.5746492449
C,452390.9484558095
D,713165.440226484
D,311102.15234446956
A,698226.1683932947
D,707306.3504533601
C,545959.0603672815
C,922916.5705830767
B,392820.8650274358
D,913933.5353282914
A,359677.33494906087
A,255775.96032879123
B,915211.5134366134
A,479074.8488364098
A,827911.4311461813
D,685660.4765153838
C,365011.39513883163
A,9755.456098581528
D,858009.9519525878
B,225981.27282152392
A,145240.43223320326
C,595563.8090640049
A,468675.45758025773
A,535712.965065206
B,555333.2786759688
D,652440.1944107685
D,821692.1655705841
D,9359.138343547735
D,880089.806493331
A,257778.19692596758
A,625157.1670512268
D,913571.0603176386
C,970256.2494850025
A,392911.094872366
B,626957.1491255546
C,343586.2004590655
B,119059.17039657665
C,910823.7290203264
A,944407.1696015996
C,793341.6852772068
D,832754.1886449489
B,73270.66044264019
C,707410.807862406
B,608634.2380962103
B,987660.7896224669
D,29721.22174322245
B,907421.6113286802
B,76406.37857986365
C,444683.29565500666
A,535018.0978568483
B,271068.1403741255
A,409220.14051275514
A,829999.6050614495
C,891022.1190072066
D,393229.1115074239
D,732826.0783999729
A,694601.1808392763
D,495824.84868962487
D,664684.322123276
D,333509.894756597
C,588132.8239294769
B,820814.7391040545
D,479226.24334322626
B,814206.2686802415
D,734167.6406005551
D,701974.6794047597
B,244702.8904749997
A,168952.0545829628
D,828824.9590883717
A,145493.81734303
C,478393.6019255805
C,411270.33532148006
C,595179.8299450176
C,328895.3843453374
C,313350.42979088955
C,172326.0466994182
C,684281.7412411483
B,656313.3811168681
C,282801.8312081445
D,652595.7302583962
D,240053.11472258173
C,616890.983517901
B,504009.10184057214
A,725827.9744814626
A,447478.9693721053
D,10120.554788135116
D,404211.95985559066
C,285991.1551258899
A,992758.1128423429
C,687456.398546467
C,462573.0375233081
C,713570.2292345206
C,739053.0638449802
A,646210.3479828415
D,656170.0676331926
C,678154.3566518943
A,906664.565071096
D,905657.0670853992
D,82216.41614842378
B,812203.8498920455
C,630547.3208581691
D,801672.6332812732
C,596086.4112605427
C,745694.3548851637
D,768501.1468776932
D,772377.1579250322
A,663295.5596252165
C,914728.7267025365
A,950017.3420266334
D,721860.6266289001
B,510583.6699469969
B,677130.9028590723
D,401507.3783236082
D,844105.9488829884
A,801975.2126753718
A,178637.51696338347
A,882842.1173477891
C,936136.4048134699
A,401007.02767907036
D,375098.350097958
D,822366.3237118368
C,147313.9192543592
B,153275.94908240307
A,272162.1018707075
D,998361.2891360102
B,17258.99714401624
D,813422.4366960005
D,97063.48678908595
D,864304.736008251
D,92001.79326459601
A,267843.9525881271
B,67650.70318664302
D,51854.21878035734
C,80066.65652384737
B,356932.21919696825
B,940448.3941593451
A,166044.19057803898
A,255451.93424150237
B,589683.1060672278
B,170520.7611420353
A,753997.1236068844
D,583003.9786643498
A,681957.72648758
C,350005.90755706775
B,164797.36113807652
D,365791.29792163346
D,281821.8410683551
A,434257.85276561667
D,560632.8141220675
A,192145.2084643731
C,679228.6217686465
D,403290.3633543562
C,962646.547587698
C,176730.00112406246
C,671427.6741884107
B,43098.54155978454
D,69659.49094901835
D,495372.79694392945
C,886699.2265804708
A,219600.37298263313
B,826865.9774756248
B,177684.44698729957
B,738166.9061002097
C,949529.2781493413
A,685326.5117219645
A,590762.6959831325
A,939017.4073526583
B,516802.13299906463
A,461403.2512315144
B,334296.5823137348
C,883613.8850224053
D,319817.91689166304
D,146031.76664033646
C,582894.087607532
A,365232.9946462699
A,473505.28748131124
A,892062.3307548455
B,26729.145724378566
B,238859.1855646045
C,393772.1011684262
C,889589.690068651
A,426033.69564910897
A,27564.06953408197
D,402573.40660429973
C,669171.4952824323
C,18902.2248163343
C,899979.2140989512
D,137601.1417999834
C,692373.5309418543
D,828201.7251868673
D,515776.66591212025
A,52776.05821146314
C,352675.6594477182
B,554392.2649325135
A,663351.1720750462
D,123091.67864318992
D,725081.0237501892
D,335602.99347680656
B,428218.47281630675
A,967653.5276588541
B,771473.9678218644
A,369444.3829827878
C,223611.65260847172
D,691190.166400402
D,644512.1907875703
A,508035.92242348805
C,627125.988842511
A,531323.3461669955
C,417614.70680388977
D,819235.034400296
C,79113.12650912906
D,769279.4589044629
C,725858.9468782166
D,909943.0888739935
D,182604.7615709371
C,857935.6847373119
A,223312.90138243232
D,19603.683716757692
A,93967.79722332716
D,156594.76630127776
A,477481.4796695871
A,299755.5961598735
D,680351.2414410445
C,999762.9352555494
B,640612.4783538373
D,571089.4667486168
A,552265.4231900715
B,551215.5613069884
C,745820.7831600648
A,565675.3653469326
A,291001.53529044514
C,153553.61459082927
D,738462.9402939834
B,644870.7744169097
B,860688.419608602
C,912538.07314648
D,643556.065861986
D,886177.4809894527
D,99042.40345549287
C,134100.3651089763
D,143016.40097233036
A,261974.6805838643
D,835388.4667319028
A,505847.9033744969
C,384875.5240565489
C,80429.9061971534
C,326759.71042038733
B,405612.0997342575
A,801321.9019915896
B,1504.6617874292513
C,274054.2844470878
A,848055.8890261266
A,728477.9632427839
B,6225.935839610175
D,135049.67244481048
D,24958.9048062141
B,327862.2010437767
C,216744.6976759543
B,421046.4199285804
D,323032.962232016
B,307408.0438353194
B,725741.9044729589
A,217174.65542815073
D,399026.70122073515
B,328348.9829061117
A,18118.38078230743
D,11952.657319972304
B,676331.4365083607
B,930036.1978539493
A,137463.1503219338
D,655051.5074960998
A,328448.15656412387
A,958065.6182369373
B,702853.4910821001
D,462031.1510084993
C,251842.90714820012
A,519985.8475334676
D,700604.5332630976
C,520715.5527309515
A,607695.6950884766
D,46842.60222575831
C,10893.315373007195
B,141758.795233913
D,988070.0137875797
D,455656.95202723047
D,416303.4336293269
B,892401.508545043
C,148688.56246320772
A,44923.343056142876
D,403003.69121997006
A,859893.4343128771
A,603194.8738461118
C,928931.9684106873
B,1067.1303118097164
