Категория,Значение
B,919882.1958097644
A,689737.8903896358
D,203772.67277858136
A,410729.22668056143
C,571114.7966640178
B,547929.5270858537
B,331678.94703360554
A,651777.7898569581
C,612434.4741977333
C,466133.9275928111
D,62178.86883387169
D,188244.46271900684
C,339090.59724767576
C,774903.4330859279
C,394247.0434694173
B,550342.3623159754
C,703834.6028355533
B,307473.9303353299
D,752064.8279928119
B,255584.06419392355
D,32242.658006059188
B,109159.50878851522
A,141447.41505057368
A,504207.76028473245
B,482655.9330757479
B,894376.6010547533
A,865334.0379766093
C,150302.60799349536
A,256329.70923962284
D,550306.731535478
A,851539.9445328866
A,723724.7758027636
D,105512.01049989456
D,758645.532554408
D,463728.36683946394
B,483089.07828135305
D,526229.0162798695
A,151400.0603385659
A,152332.73205286745
A,855174.1882256876
A,936604.560491619
C,575229.8101392328
A,598277.2640724072
A,6938.445279589311
A,409255.9629219348
A,793727.0685351911
C,799242.8076861221
D,784952.6705581256
D,846368.7120155133
A,159548.99373444042
C,904947.3844235885
D,725714.3561409222
C,481818.0955372604
A,624071.3021460827
A,947083.4319906599
B,522753.85266180517
C,780820.518441493
C,940769.0676448235
D,801667.3678981813
C,890175.8281276043
D,509993.3409162774
C,322685.12705450604
D,87699.06668976534
D,967206.2335536445
D,418375.0767845388
B,394633.24620646
B,121648.37282734086
A,723945.9888173622
B,303635.7850262097
D,432021.4908298797
A,158632.08490675807
B,580341.6978546138
B,581917.0367052257
D,589067.291896551
C,855090.3842861772
D,104264.12451986955
B,103981.80369897869
D,692763.3831484403
C,326181.5108860916
D,952324.0390498029
C,263632.1812967323
D,738431.4642817631
B,454837.824196616
D,48094.36331166372
B,536936.440477462
C,687045.7908751032
A,117627.20111611602
A,111211.53247589976
B,841284.3916076813
D,170714.88180580453
B,638557.1317112596
D,178464.6488677748
A,740697.8359716492
D,849864.7448043475
B,450079.64878885186
B,78792.62125757292
D,654299.9970503657
D,836738.7341958587
C,380542.4177745441
D,829463.4540971232
D,840592.4669866288
A,21478.46450242441
A,932849.2354793559
D,894954.6440847011
D,552966.6162472825
A,81373.74786807083
B,253442.33781584847
D,809074.2978209895
C,604131.1355370276
A,828434.3109698219
D,26682.682724956885
A,647312.4738482934
B,982165.3959396854
B,5287.161404000096
B,937145.3398966136
D,102730.29868942407
A,658035.4410289443
B,516164.43337453844
A,233115.1106592293
A,273847.54698879534
D,355499.2755956162
A,779272.5679360011
D,719833.1718575892
D,694760.3285846986
C,982978.9318838804
A,486536.02574451827
B,920114.4383735813
C,562387.5248851079
D,395446.17207900644
B,29968.984129699616
D,762535.0588275691
A,299526.25546503597
B,808185.5797149173
A,353431.47058832605
C,407686.1678482737
D,669160.7871598135
D,667623.2827040758
D,382582.6613481782
C,485783.4837501943
A,818198.2009701905
C,547085.5095290301
A,973409.8884687107
A,633920.769405731
A,518990.49368953967
A,601831.1530191603
A,947389.1792102298
B,533290.6822106332
B,698729.039028302
D,861332.672659399
B,653411.8788467873
A,752650.8114652492
B,677539.1564578292
A,367584.92168767133
B,290087.8042731141
C,114318.07274673822
A,304462.4788915458
A,371397.99155606225
B,462887.09227315005
A,101709.32535311606
D,609530.3666651824
B,107802.65025168323
B,282760.80181565555
A,653360.6256629591
B,863202.8317444203
A,868071.9276593163
B,134158.89462575846
B,295032.34629719064
A,613665.0749782658
D,947838.1257379442
B,551361.8906289351
A,276654.2596336625
D,790397.7822582975
D,125875.06237031765
A,691613.4052964428
B,437256.71303556225
B,807172.9070366585
B,31227.357876462138
C,49721.46279064904
D,906622.0207078779
C,19138.70298133491
A,261788.17138092924
B,291444.8316802923
A,379729.3364560538
C,452948.1424846646
A,106336.11734457893
B,216777.39994159728
A,658139.489799634
B,148579.58043267493
C,416859.57184832776
C,168597.4827084573
A,296518.1846796372
C,528601.6525217597
D,979363.6194205381
B,964499.2291557619
C,827480.297633206
C,43017.78189456384
B,161912.29826213937
B,820193.2629324512
D,869196.7646328497
B,221640.61766732667
B,12567.456978407887
A,144308.26534650297
A,708906.6380349596
D,527416.9582748133
C,855907.6384746355
D,390514.86136286374
A,824426.8216753539
D,196583.13253752424
C,267746.56713517674
C,944030.4884690132
B,778380.2377259055
A,516751.2029761606
B,342062.04971492325
B,872738.6259143186
B,952502.5532223103
B,197405.7410580897
D,873758.3974595331
D,388263.5807600303
B,866448.2555224451
B,289527.45962120476
B,18043.865655827274
A,660646.4065528135
D,513847.76899124606
A,259941.9450821723
A,296537.92375708866
A,525510.0778493063
C,109495.43817935848
C,754605.3120875116
B,575999.7564371346
D,273523.6285792517
C,938267.3151876628
B,780637.1263976078
A,977618.8873745648
B,949347.2238655809
C,493286.6201600483
B,932712.9399869621
C,113973.13863320446
B,196373.31105080657
C,518049.8176727241
D,769885.7797982532
A,835484.841083025
C,936949.1155872078
B,529975.8130366765
C,680688.5989382691
A,810444.4469773709
B,617783.5512011508
A,782222.2101091916
A,434673.6045837846
D,228717.1060476727
A,684493.5613265957
B,734400.8497697168
C,712993.8192150372
D,829499.498389423
B,448136.99926438864
B,986099.1872317637
C,174336.33353830536
D,392604.9343979181
C,143723.6656185381
D,502802.09452770976
A,292547.975994639
D,130730.95649156363
A,636811.9844271576
D,848842.8689948814
B,905443.8141232177
B,816028.7288568596
C,411214.4682044029
A,538491.3858298062
A,625092.0520629295
B,531134.0446840756
C,823747.1567437359
B,959341.3192466067
C,369503.3566807575
A,199052.13335700988
B,745273.3255989859
A,194799.504934263
B,225791.46856324817
D,483843.6198104976
B,951792.8264929629
D,691844.2138690667
C,904592.2512847686
B,872203.7464090586
D,685559.7959828604
D,155745.2253081276
B,739387.1959678223
A,636349.402894429
A,508107.8052158482
D,772722.3827082248
A,292385.4150530184
C,304529.5055643232
C,548643.4036346871
C,603229.4042246279
D,800847.7322348427
A,848570.7185961525
C,249364.67928154315
A,819134.9291351937
C,926890.3128574615
D,975359.9080767856
A,462768.9582701333
A,397749.8661357266
B,64141.676218458895
A,110995.73272933983
D,923547.9191115157
A,565621.8987850528
A,960257.0109991028
A,178964.19962057198
D,614625.220289506
A,955762.585778911
B,552237.0116272492
A,728164.3267542833
A,667974.0776559361
C,742759.5443691132
C,863345.7271806765
B,225431.90298043215
B,516737.71325829875
C,944297.3399827168
D,589732.5998641527
C,47302.20327142398
D,308383.8767366226
D,565300.786168701
C,835003.9867102876
B,288327.69525784085
A,999723.9224598012
C,199546.30365969517
A,82285.33704711605
D,981963.7349809677
C,769041.6669720481
B,122112.190364412
C,901509.4907868665
A,31874.66641656278
C,975028.7561979815
C,989915.1949497019
D,365960.3535606666
A,979341.6726461513
C,636095.9236931871
A,453797.57199988625
D,750860.373774595
B,188432.1816354193
D,562713.609873544
B,444418.56135460845
C,506470.6539657892
A,187859.75478589413
A,449758.7818571607
D,680994.3864443245
C,482124.4419377582
A,436074.909038529
C,741945.9170923709
A,299459.63711261726
C,273300.4940207045
B,657859.7955785404
C,544768.9231713236
C,794722.5412184292
D,433188.64049895055
B,191736.43378590487
A,15628.764143556517
C,56280.0186284077
D,322382.1070279791
C,677474.0954233841
C,369124.14177356777
D,529362.2745111517
C,160227.45157393158
A,74094.57212798242
D,775299.6983151959
B,436073.04112777545
B,636093.3602409937
C,850589.1929556157
B,929248.4618522816
B,389204.7965069603
D,719221.5930297693
D,384293.4465494482
B,149411.68239491776
B,257718.16023183957
D,272948.45110567403
D,649140.5120185391
A,667489.9602122088
B,220132.5649128556
C,79763.85126859076
C,211826.66838781972
A,804928.8311614933
B,885482.5638277608
D,149294.2564220938
A,961434.2003086043
D,279188.96975787234
D,449057.5837260123
C,205049.00425148365
D,907855.526422998
B,151716.25566930536
A,305167.02357338264
D,165315.75320624292
D,351170.59051820467
C,744323.7866676708
A,165892.34058611735
C,761383.6916577764
C,863792.6451164989
D,432355.30003391556
D,511113.7160115691
D,933330.1572231344
D,421012.39553907985
D,776465.886654271
D,106511.14887373702
A,337812.9744279521
C,262803.687986422
D,876873.4082129396
B,351521.17984991526
B,695406.7703293164
C,481976.3459224733
C,604011.8222104275
A,97840.20025302109
B,481042.0568688518
C,69213.39630529455
D,700911.8919476672
D,825590.2073662127
C,451813.00553422386
B,699242.8373513495
B,974460.6862991938
B,82675.48019663984
A,256920.84966663542
B,300930.1595997653
D,241093.96138118976
A,933793.4431225567
A,138527.8954013308
A,289867.64550195856
A,95204.12752416186
D,215259.09430370448
D,140004.5858643123
C,519962.0771767677
B,576876.0254341544
B,674887.7410179278
D,597989.9926424922
B,150943.74561574453
B,924214.8919169742
C,59548.57465126418
C,660331.2354307831
B,310625.09164650965
C,376075.03672578366
D,700371.1211139145
B,62193.078104928245
B,531085.2456846648
B,184598.99020791848
B,269694.46582687675
B,469572.20212284644
A,547410.9023395153
A,211368.58723424535
B,876375.2712137791
A,738972.4209340214
A,215906.37857791505
A,506845.2937163187
B,520277.2697303325
B,132358.6460041156
A,732532.1719260385
B,413094.4619636556
D,294701.43991237454
A,952805.934795658
A,168831.83190852025
B,768846.6229541689
A,31712.60479597171
A,820603.4461473757
D,374145.29376571294
A,217745.51620903803
A,131036.68531764067
C,889897.2948353741
A,170306.8443156843
C,815960.0055821581
C,22577.69531958953
D,153011.04898106988
D,400158.6976319809
D,443267.22619006765
D,248975.2521822912
A,482497.29008204123
C,662440.1382002835
B,55743.80318844885
B,20749.11746609598
A,647220.1459211217
A,869098.8067506026
B,35295.18946218413
D,791057.5397607762
D,263735.9286208898
A,570023.2862329921
A,289855.62195861636
D,3351.9492949812825
D,393611.1208621518
C,703723.8073736707
C,875828.2085840318
D,741032.7086328284
B,951854.8034029517
C,48620.83912684356
C,410240.97957135085
C,633905.5511538557
C,139641.59553728095
D,990456.0038894645
D,404857.4846446924
C,322501.07964428945
B,468385.8824305953
C,265476.3201269382
D,251308.26385716576
B,921448.6327123072
D,529189.6681344542
D,85680.69430686897
D,736843.2188794481
D,364255.6804781546
D,808100.7199782847
A,36868.01087152403
B,996862.4880189358
C,627673.5793307646
C,320329.52706721175
C,362084.8261296658
C,147875.42221709483
D,63672.79823241845
A,108768.86552481713
D,321603.7606688529
C,762399.2733784397
B,966460.3801861908
A,567977.2578997357
C,537867.6636896505
B,361517.0789028793
A,173120.77983572017
C,780987.5952635533
A,740163.3292457394
A,306050.126136281
D,101432.77722448274
C,225380.2203772778
C,173730.93183517474
A,367871.9150934964
A,940140.2190804423
C,143114.41795918767
B,778649.7779028846
A,109837.80098599427
B,242137.50204841234
C,881949.6787026015
D,121813.85008961154
A,428210.42708740575
B,62137.175320876035
C,88109.02903523544
C,907705.5405918882
C,431961.3892430797
C,692235.7877061297
A,455580.93410716514
C,170895.6468950211
B,665208.0482607043
C,248979.3611759956
A,6509.1857741322865
C,59701.957549176506
C,454504.1867799801
D,31028.26286629168
A,38518.75907780988
B,364904.1953095531
B,652986.8659741217
D,797430.1792163751
D,438376.4771095911
D,461416.06745396194
B,385903.45513507753
D,120509.03880572373
B,708977.9059774114
C,414903.62032744463
C,397401.4562042716
C,799726.5831153638
C,361202.1057123775
B,106804.88456562931
A,334544.1796215791
A,910327.8270652316
C,3402.993410916877
D,203601.57699671845
B,454242.3695986835
D,815880.9304517377
B,221821.7204147023
B,603396.786416529
B,35880.480547574974
D,490164.48171745666
A,88026.8919887165
D,164011.9547261929
D,557125.6227849022
A,831065.0465962255
A,445276.80590009934
B,20812.98009515009
B,677726.1961351406
B,423749.2436434168
A,890510.9342298222
C,334129.660191449
C,33041.48271553709
C,840558.8578234445
B,65654.31566656621
B,876332.8930554278
B,449264.39244484686
B,35696.081380128475
C,972100.5710737648
D,619117.7100714826
B,143785.36726961954
A,954314.7061819222
C,861913.5437393063
A,781350.2766341305
A,381245.28730121267
D,762073.2294783868
C,374632.32371699705
A,617659.3113623841
D,16162.453358283368
D,882286.3919551633
B,944378.2593597131
B,453339.78676381346
B,960903.6397176401
A,646829.755523532
D,389813.4649657974
C,317068.47146542417
C,31338.559698365298
C,835285.4781083744
A,250609.31139042875
D,894035.7226728355
A,39404.179652322346
D,994173.025047909
A,948960.2792988155
A,698730.3513101866
A,413117.4782060707
D,383533.9491650942
A,957765.9184531973
B,574230.0625399837
D,954688.2324889669
C,841200.6719011292
A,435039.31965058297
B,310691.30312137597
B,634889.9102613415
D,421955.28165310505
B,963902.2469993664
A,183384.05983819795
B,868038.2854943061
A,574947.0066181937
A,287917.91986308247
B,81483.96806723745
A,98934.19885192678
A,691619.361398925
B,279451.5660339698
A,768879.8283582397
D,982358.2140625089
D,743760.1348086332
A,39779.015304412525
C,484695.5893094482
B,61587.59926207169
A,745370.6326890723
C,917143.2377110533
A,452832.5285791126
C,131492.77134941373
B,171769.75117818816
A,943140.0439023011
C,883848.7173813048
A,562413.3977205092
C,528408.8278000334
B,865282.6528524581
C,290298.3861333471
A,259930.28814818087
C,866810.7709665012
D,271298.823847287
B,67145.98883041456
C,959911.2165548668
C,699392.9120110968
A,19332.627487145925
B,504410.94878246705
B,713204.3463870691
C,700555.7937231134
D,273090.8995659392
B,856208.7394839271
A,476672.91460370197
B,386760.0126484768
A,450562.7722755116
D,707287.9100438562
B,841617.6809219315
A,652664.0615568073
A,928106.8539947809
B,738434.394906822
D,23056.74282146275
D,532602.9297921371
C,764735.1404870796
C,751.0566607882297
C,394890.30000428914
D,452023.6433277276
B,179624.05945716874
B,823990.4612179861
D,99966.47455615427
A,505633.5974776609
B,471099.96383544104
C,4245.892405296825
D,618395.0488149851
B,280447.5593473994
C,59919.406090893746
B,353288.5808456778
D,631067.9809148386
D,44206.13361661518
B,843093.252494228
C,846195.8129295679
C,552607.029767401
A,29339.021799513088
D,896780.6895935783
C,724848.7029511251
A,566915.2616474001
A,842657.8203422789
A,94391.17986762324
C,161983.64499031147
B,793502.3306587335
C,240920.66447326154
B,190051.49496707396
B,103755.05420010122
D,649156.7402945317
B,876463.5157571972
A,115211.90632263645
C,214561.0574723521
B,192335.30922385922
A,392917.8501972176
C,776910.387423997
D,648391.563269002
D,149989.22043158425
C,554552.457467864
B,642289.6589757989
C,411437.2815719297
C,530798.20087939
B,160498.53530009172
A,297698.6192695695
D,161967.86582196387
B,871219.5693204729
B,354380.79422652745
D,463980.9792547921
C,76741.8783020235
A,664234.1733619695
B,890708.5759809164
B,530005.7521876475
C,751304.5262385937
A,108247.98708921258
D,119857.01344851074
C,312555.76880957047
A,523242.74646886537
B,33340.887668930285
C,608140.04294258
A,957130.5011242423
C,836616.7572460545
C,680955.5349310188
B,502123.60877019865
D,41360.84534558438
B,413736.9057930047
C,327711.56209747796
C,229527.96485142357
D,756933.4151034958
A,84174.28710986485
D,228179.2030674281
A,139381.05162215853
D,768938.6986185322
C,948144.4949762004
A,90754.07546493242
D,800704.8316168505
B,765312.3260827485
C,297669.9364176144
C,361512.540530346
A,356023.9108289419
C,134644.28169320498
C,53084.76887123048
C,582368.95324934
C,349385.86176138
D,233701.53382952895
D,296212.57611450244
D,964437.1912412768
A,438566.7135450114
D,342085.4676960685
A,100546.69281573813
D,157110.64967647527
B,547485.1061601753
C,906286.8977717797
A,129282.50586719914
D,943578.3657572779
D,321498.16237573035
D,67905.39438986665
D,167907.50934641395
A,121710.72726604326
A,116004.29507784272
D,859874.1041097165
C,220481.5104043688
A,961829.8567725731
B,13987.48924857618
D,46448.994689961444
C,495183.5627584987
D,822147.9795954039
D,838486.3128414478
B,864982.3907255495
D,89947.83768138825
B,387420.697042144
A,396257.89911734354
C,550591.084901282
B,39049.15096484596
B,97422.09401853241
C,153455.79463653025
B,177535.34335282384
A,270042.119697344
B,521015.51732423744
B,663670.3944268994
A,176918.78889683765
A,695690.6272829691
B,945263.2920901375
D,809577.9192339315
D,615757.9220265757
A,363512.4993318798
D,750159.7866083671
B,199917.40278685055
C,841272.1609185517
C,972342.9132301965
B,176885.05730684
A,869299.7980597094
C,843722.450101598
D,871461.7568257396
B,750750.5794400255
B,562188.0727546501
C,935409.6305776361
A,675049.6439757065
B,537650.1862286936
A,284861.0162630243
D,975660.9129976294
D,712771.248668915
A,100919.39540744587
D,332324.4104425767
D,832919.514877737
B,614809.6128091052
A,107859.48277580825
C,793649.0755289666
D,918264.800606777
B,601863.2360499077
C,198603.27695442692
D,30066.544837874186
D,29111.026915966897
D,53118.87350931288
C,908385.5693201872
B,17391.08633042341
C,905827.6909433068
C,229316.18331297155
C,117922.19924597724
C,307094.1156776662
D,701723.9507781081
C,532567.3485591423
B,454994.8597672661
A,788586.1942057768
B,697190.9693779422
C,27238.342128583557
B,481136.9163864514
D,71340.00711428712
D,378819.7538298418
C,734111.88815782
A,861025.9874313051
D,963515.972935445
B,548260.1723655805
D,580405.8424318278
B,17066.425297928457
C,502484.47049484437
C,355194.51491106715
D,278274.9122645928
D,681195.1954203023
A,558867.930215045
A,189638.15264032813
B,971595.4455614912
B,276079.35014717985
D,910498.3846736434
B,655729.9462863831
C,428046.34730527113
D,876372.4511598896
B,259362.61443452013
C,183032.27890901163
B,743866.7837526865
C,414435.85294465965
C,937355.4744299157
D,323379.98693763517
A,615499.9666744041
B,704188.7207521353
C,702452.1393045885
B,71309.35384855453
A,954845.4480175615
C,689619.515662257
C,758428.0999024394
A,257027.81683831412
A,561959.284207706
D,917292.4555052881
B,456187.78210734756
B,261110.68980440323
C,899354.3039819462
D,832628.5257827027
B,643147.2846089811
B,771786.7354379533
C,28058.61410928345
D,839210.6134428266
D,187392.82734676098
A,690207.0185479358
D,483306.5731741102
D,606483.0191204391
D,708129.8196339073
C,97792.68245307927
D,627938.4798075459
C,593359.0251701653
A,434933.53249652847
A,720292.5217726727
B,264712.8603358774
C,561208.4237505153
A,375366.2880637451
D,587269.9870984966
B,760969.4900606427
A,397763.0065878194
B,538438.7919982849
A,304557.53268770326
B,571842.084014523
C,313550.65933523496
B,623271.8985289109
B,698265.409484075
C,457989.13885641115
A,764344.905063326
B,410313.2133543812
A,893513.5086832142
C,23069.41944783425
B,200470.17055316851
B,438788.6317669146
B,596901.1065777685
C,789900.6347433337
A,68879.51550725724
A,72219.07885343049
D,983146.2379744499
A,825883.3734357331
B,6101.386188337776
B,821601.7237829141
A,884542.0384205886
C,842167.4123821105
D,472807.3470714608
B,867181.6416756974
B,152669.01804132925
A,836490.3259609325
D,420841.8093009847
C,626509.584573466
C,555676.3803305009
D,404287.3690323841
B,642362.0965390934
C,127263.2173869721
B,466683.6975983255
B,408891.75771415996
D,969978.8017603116
B,526433.6090512829
B,647062.1365979753
C,957985.1253602126
C,791652.4272103756
C,984291.8588318464
D,11512.990576741155
B,704785.7748599118
B,259142.35660649298
C,811851.4037942131
D,362152.29985231557
A,264511.6643507679
C,591804.2842476635
C,882402.7021748394
D,800220.8211866225
A,767653.8016001686
B,572145.5554903448
D,467383.36498187727
C,428587.6347256887
D,664515.2668273052
A,683170.3102561068
B,486430.4083456389
A,946268.0199621647
A,622878.8297815941
C,340907.9406308456
B,168446.88167122414
B,370302.2648970374
A,490305.7390929124
D,812213.0485711839
C,305100.39260363206
A,661423.8765146192
C,609266.4814443284
C,867622.2346234323
D,48774.78719746265
D,91092.37587203622
A,957539.6007151814
D,93624.97020025585
B,77647.90927304888
D,8511.70890320041
B,873010.2701728687
D,191647.6520709407
C,824417.92837056
B,825514.8975467234
B,582379.5366003504
C,14064.993000919234
A,467011.38187466917
C,164753.82003770312
C,290726.9175154593
C,309384.467625165
D,511348.9699302664
C,639931.476727277
A,534587.20897774
B,535592.3694669706
B,255410.9532064428
A,176658.80871155858
B,846031.4273483972
D,760001.3203214688
A,543417.2055414296
A,848756.5066306471
B,241255.21641830384
C,79968.32410465904
B,572576.5582787269
D,320604.7441862504
A,527964.2468300478
A,32124.430326922582
D,614369.446615786
A,504650.2109094829
D,91871.37280023194
A,806020.9681887272
C,900195.1072492704
B,706119.1940736724
D,626227.6610964575
B,898810.6737513465
C,413556.4554228439
B,422942.50477995054
B,820348.7080240179
B,935028.6150559074
C,669563.7633308204
D,522267.2316010687
B,595790.1083019926
D,104872.227887583
D,626293.6200293297
B,764881.8481711945
D,210936.80074310894
A,825862.8286157815
D,621107.2328769406
B,638124.6539991847
A,175156.52304137909
D,909231.7934568953
D,312675.96098642604
A,439069.80186892283
D,32604.321017375092
B,400432.9547694946
A,690841.3286036681
B,447612.9014828862
C,863111.2374418747
D,627352.8747389113
B,191910.1262347539
D,131696.07183707354
D,762151.4762027088
C,423918.694833852
A,50786.722212876055
D,167309.94695650914
B,170381.7695469084
B,996719.1380034722
B,611258.784205436
D,97068.60074903589
A,344944.8950344469
B,632679.4129757955
B,7574.236807236234
C,333869.5555807262
B,651635.0486247884
C,178652.11565236084
C,64910.65642111871
D,788888.6570949288
D,608109.5258485653
C,579625.682867996
B,451222.37643229647
A,144102.79678612325
A,74020.78804410339
A,448409.07600323367
B,136951.76324436875
A,95359.65362493803
D,556312.6351500527
C,674285.1471736273
D,769518.3117367215
B,659532.4333626734
C,516703.9540596804
B,909010.5251284449
D,462341.6250674115
B,405659.1936952467
C,872823.0540098186
B,905286.5408144643
D,587032.4983932814
A,358451.44356299477
B,56508.053593472665
B,957899.5639524333
D,191263.56691184366
C,627634.0261592381
B,743396.4667462412
C,845960.8234440215
A,172222.39973336528
A,930652.5155077026
A,571360.1782198183
A,325771.32988207316
A,684189.0091288842
B,37181.52697187282
B,998838.2373903636
B,276429.98898621975
B,175029.89682242277
A,441410.0925419393
A,978861.1591504986
B,649410.8452148469
B,809293.6303986703
A,779358.1554836978
D,654468.2262497101
B,272972.79987734056
B,388666.5715972215
A,169551.67911041257
B,688947.2784426524
C,369036.3225337943
A,790715.5157164556
D,427990.253440684
C,121959.85958436894
D,686800.9478541547
D,318760.2300237483
A,442430.7808606809
B,776381.7612552558
D,874979.7083009838
C,654290.5325402814
D,529598.585540322
A,865074.4254051028
B,708056.2735855882
B,591859.883760322
C,625415.4412072318
A,530950.3265374304
C,607102.4928644155
D,726044.6408897827
C,510387.8415591725
A,409957.6111091812
A,338801.5528812962
A,688636.1517592078
D,64850.31373617034
A,735494.0903015482
D,899455.2040389933
A,457568.35750226065
C,259837.84764004935
D,334763.0008811282
D,280294.32119014853
C,18434.169482915542
B,37076.01918477488
A,986196.1990142702
A,99438.90282800283
B,337594.03630047
C,464550.7978427589
D,103745.01233906363
A,586023.3364962996
C,212019.37307840446
D,978745.0901393039
D,235045.27505158624
D,539776.3358806256
D,719388.2404785204
D,483246.15927829174
A,954427.1507232867
D,494992.0330338596
C,436699.2098185147
C,838399.3340157468
D,742022.9073798846
D,756963.7675660783
B,889080.2121503479
C,403808.38638665254
D,560470.470838176
C,677947.2025226709
C,614992.7494193682
C,612085.6115856003
D,686546.0843036608
C,928796.7263507753
D,336519.2239981678
D,596065.6936356924
D,786504.9122580003
C,751363.3385354119
D,440024.28740326094
C,424353.9720396925
D,938584.0154886247
C,932261.8206057119
A,977733.3688682185
D,852307.2546280597
A,290244.80277810205
D,238471.1618094526
D,416657.9731744856
D,230259.52691197372
B,432423.22183400585
C,52398.443190783575
C,219286.21996761832
C,625021.7918428433
A,173255.49265148133
B,68112.34915750452
C,637785.3093323372
A,603265.8462669618
C,122730.64578225867
D,859820.0567630659
B,377295.9820207927
C,698978.1353232388
D,912430.9251017276
A,239700.37913399856
A,5738.344487739022
D,725252.5149752952
A,40467.777356459344
B,854719.554081548
B,663813.4748686701
B,765183.9209879027
C,330144.6967811824
A,154695.21560519494
D,928940.707971278
D,648189.5766395327
C,831080.6433225872
B,598392.9959452932
B,577100.121226188
D,873404.4214936141
B,457272.6338915315
D,148899.1238271975
A,681211.0018807276
C,947123.4290725761
B,634057.6277128132
D,277863.6427169867
D,746656.3813324455
B,213521.04143489225
B,86692.87049106167
C,540632.7328397365
B,801189.5072799757
A,769469.9735970406
B,705528.0010241036
D,841339.5310203015
C,915733.851724295
D,138410.1636773192
D,966102.9145485051
D,285410.72609926754
A,726519.853766568
D,233177.38324868144
D,214827.27653701406
B,197086.30361440362
D,725901.260759798
B,601958.8891470799
A,992891.6392910037
D,881586.2154117315
C,582380.4930551654
C,285221.7508688695
C,49047.42639685844
B,79638.44553057519
B,489044.4303115694
C,326116.4737104015
A,337329.6453747594
A,458211.7972255365
A,460690.9397622313
C,132830.31942792344
C,19617.127370092025
B,792559.9817167419
A,469722.24923115835
C,10004.582535149797
B,795126.2131916478
A,514087.54092869593
A,847916.5240107963
D,514430.05711809685
C,736046.1264542609
C,348601.92977908853
B,159499.09549486663
D,990250.9859111332
D,216120.2690848797
C,652602.2894106742
A,323545.3711086006
B,373122.0373816758
C,49988.032402349505
C,528018.8194363476
C,266808.73660494696
C,390592.2674910439
D,577012.7870586375
D,462042.4856398576
C,560404.9285242317
A,388890.48987162067
D,980233.2266253483
D,525422.4004937891
D,870664.9996703061
A,681602.6044529208
B,564077.1460093019
C,580054.6633955368
C,454375.00200246496
A,235660.01825865678
A,432330.6187239915
B,795662.4628440622
A,690681.6681919589
D,114483.38012703996
B,870369.6937866313
B,5749.988162447539
D,742755.1355187967
B,779481.1320829244
C,209445.77551698705
D,40624.07923672451
C,356159.18561829627
C,430885.6052052874
C,595484.0922371921
D,837807.2622217329
D,4998.5747653729095
A,554733.5458573967
D,476136.12927644246
C,705482.0415645501
B,989734.0539617469
C,738383.2344005522
D,688407.2934382032
C,370313.6765630489
A,164286.16873646894
D,646309.7699552041
A,146775.71041166937
A,370501.0308171405
A,132128.30500808737
B,311590.19883884897
B,910005.7841621393
C,327811.52388978616
D,693567.8414441268
B,41515.188836942165
A,842019.514702621
D,334650.00932995335
C,526278.6940387057
A,507468.7458749878
D,843411.5770699722
B,741045.0895679272
B,177872.7865040163
A,229038.30962677885
C,135495.3047296722
A,845678.8108697658
B,493171.9565310008
D,806922.6708694346
B,203176.85641886908
D,169058.26955441327
A,105557.04169217583
A,633976.6817596887
B,31290.189865114447
B,679785.9662861666
C,956205.1698128749
C,602828.4778825134
A,214684.83168551512
C,489842.2119180164
D,906948.3065343687
D,25855.854481599326
A,975862.6543899188
A,405218.4855001345
B,886688.2960084042
D,658503.8741768854
D,701289.5630969976
C,584139.3106904482
A,633716.0615965171
A,220065.85532921707
C,176767.10281498331
B,312285.36931700545
C,946993.455066713
B,272802.1279199322
A,309257.08007004915
A,882427.7083183288
B,948657.2489016542
D,620351.8291093573
C,640943.5030112808
D,249470.81434771788
B,209035.03351390507
C,472279.99609027413
D,607959.9260844522
B,848176.3728884453
D,800670.1895518278
B,743209.3320314225
C,818340.8090110321
B,899469.1920272252
C,611185.3936409038
B,459398.82943491626
A,367256.7662465125
D,650299.2805801088
A,890329.270736629
D,792143.9084762401
D,98096.19109665747
D,830064.5777548776
A,956642.1993993578
D,892632.2824883861
D,126649.10750563096
D,2129.671027034652
D,148233.57102056223
A,851272.680375038
A,309307.27491954947
D,491160.9601451989
C,943645.187623253
D,642649.3561991693
D,885519.9212957631
B,595105.8272480478
D,598120.0859885492
C,704933.1918925501
C,470252.1973745875
B,854365.7199143545
A,354742.3627038551
B,865296.0727777558
C,8876.515602385338
C,423443.3127684759
A,906469.6253205709
C,759013.1534065793
C,512113.76938838814
B,597581.8642728226
A,343170.9818692942
C,53805.853775478754
C,595421.7713526143
D,164974.8324991357
A,516966.39756644727
A,616078.7862469974
C,213907.91421747647
A,293118.12261749717
C,104615.66492296437
D,114031.40259775579
D,284134.538735051
D,770450.7153864934
C,310103.44174177496
D,487274.57477451075
C,45382.176527754
A,192709.9396386842
C,238175.09484817678
B,416629.09843504056
B,383697.21584997827
C,92658.97753135777
B,442134.19254858757
A,819722.7332593986
A,486565.16780397476
B,637735.084697349
D,504725.984843018
B,991488.3084078247
B,440434.10653743695
A,374743.7185533655
A,740359.5401776615
C,995570.0750081948
A,731936.1050020216
D,597494.9714396686
A,651361.411528989
A,575865.6001229539
D,193800.12140387893
C,810312.0273359033
D,439442.174057196
D,390224.83176222077
