Категория,Значение
D,175428.5841606148
C,379645.8863692674
A,265989.8775469035
A,905387.4233975945
C,849263.9340704144
C,579398.5512773136
D,438621.96383321105
A,909624.2603864678
C,320171.99544328055
C,574814.688485536
D,564791.0519412055
B,719610.1553854288
B,348.73619680186874
C,878885.7771767988
B,55699.53931784388
D,623389.8865920509
B,81491.62229901286
C,159994.88887469305
B,384593.05242132844
B,976337.5283040185
D,133330.35800843796
D,399191.0607416238
D,48824.185264670916
A,463340.155670539
B,536881.6681579073
A,593307.443967391
C,706185.9018123206
D,40143.10451046832
C,287485.9611870103
A,169148.03507218257
B,100026.2878932302
A,963593.6040917594
C,787162.6735010522
C,134758.41790165566
A,668312.9858937617
B,542308.9290698365
A,132683.77150358824
C,124679.43923047275
B,3045.037230378189
D,924657.1340554522
C,631905.2128535229
B,994379.2818812857
A,951218.7681993037
A,942588.7906279113
B,27019.654369442425
A,655412.7303926507
A,169415.12347150446
A,607658.2465243166
B,310345.9183947258
B,82664.3592791767
D,557379.0144766037
D,368664.587745512
A,483859.1638873579
B,587691.7662465703
A,276220.4225284809
C,146644.07240114585
B,362137.16740147705
D,790298.1401755897
C,968634.5174655804
A,957429.8187134324
C,879443.4836753961
A,319097.7693634809
A,33131.33096242848
A,121781.21846463074
B,609143.420133367
C,147464.67476119663
B,492530.7624459887
D,280274.0895429698
D,25879.19514046988
B,883982.635095877
A,498751.4941938023
C,628716.862631584
A,644319.523616416
A,441160.00705227396
B,311192.5998641733
A,486357.4355974201
B,658842.3318321165
B,79024.76876741448
C,451832.530953209
B,54709.39898277849
D,743904.6106158341
C,996950.200809038
B,362075.4842176034
C,71205.24693743391
B,599373.1634334156
C,648247.2572566133
A,843823.2302286819
B,721597.9730766992
B,85250.42719009878
B,587221.9805027354
A,766783.3626648118
A,227793.04262683354
B,619158.9374239089
D,446672.15396417136
C,958191.1851690271
D,246034.96383078527
D,416392.8785436355
C,118208.45851056083
B,220738.57801469788
C,274775.05675625626
D,327304.00525204575
A,208837.56388869634
A,397711.18182160927
C,959639.0145967697
A,344757.5659442671
A,905944.815427695
A,515134.91350247187
B,228972.03146582234
C,161545.80280736563
B,161424.50602693047
D,953376.408891631
B,746773.594792476
B,393884.73376681976
C,533251.5488683078
B,87700.92210407343
A,481170.6513554036
D,987986.5930664957
C,845772.0111331551
D,134662.7889527876
B,887755.5286483644
D,340268.85871451005
D,737826.9327457693
A,493100.2166513907
B,602568.0154091418
D,934206.5488361656
A,827410.440760923
B,559946.8141752306
B,309774.9061041644
A,322509.4507333588
B,862999.0925265789
D,307885.5394809228
A,330441.08070655796
A,166179.3569955976
B,166559.96606213486
B,948568.4727969788
B,562430.1489157308
D,751720.7172022327
B,611449.4231659637
D,2003.3088361713912
D,654689.5950357396
D,838847.9080264434
C,768347.9358871373
A,125269.74824043269
A,549926.8523796907
A,755489.5529183921
D,956432.5621541202
C,375437.51169748604
A,822638.7705508323
D,992710.3823071618
A,719544.9958505788
C,76231.96637554507
B,660952.3365933115
D,714723.2807172635
A,724729.3844702808
B,896728.9885287071
A,506593.90776621195
A,875433.3459802445
D,185118.20485434038
B,971394.1579029727
B,887640.1711847039
D,24797.29105182349
A,665700.9709689233
D,847565.888829588
B,252661.8153009744
B,868879.2790411069
D,670846.3835824498
B,456164.56394743343
A,830894.7816608575
B,157128.66319287976
C,682090.8046617165
C,177032.64803845543
C,525926.5811620962
A,171610.8105976121
A,792178.6149589765
D,591304.9881536984
D,625957.5187943096
C,175389.0247730201
D,307579.38100285473
A,400028.3855912539
C,920602.6676207652
B,703590.1253555082
A,56624.83308134147
B,756196.2766300172
A,943868.6719031096
C,575337.236253636
D,823067.0532423065
A,123474.71354126926
D,64318.776512944045
C,857687.9757704154
A,447702.43785427575
C,699659.5629807552
C,328221.9792752594
B,996070.7661281221
D,180817.89171470818
B,288817.02317723434
A,486521.1872420704
C,5095.45860467675
D,378368.5058259168
C,364619.5263855039
C,913765.2930014335
A,559749.8284731273
A,463124.09687218105
D,915231.5014867252
D,332632.211202752
D,502285.4368615591
A,949478.8802004543
C,580658.5961894555
B,469578.9742525535
D,88307.44840188842
C,628409.6193364153
B,325666.17896393925
D,963122.6965453966
D,788865.3003455658
D,831391.4584101423
B,155882.0983544561
A,82900.69845956449
A,952107.0210936454
D,316178.68089366297
C,89729.21523702037
A,47586.86770048226
D,430893.1216971469
B,493317.9567801155
B,947131.1768146545
C,169748.37665271712
C,942281.6644846934
A,146352.00716234153
A,409458.7790133566
B,529201.6144237049
B,397578.8040302781
D,746033.1078974002
B,216865.54951398028
C,300847.05307980644
C,603969.2081485685
D,934905.9254977753
B,227934.14295988536
C,738455.9871201435
D,730405.0700483925
C,680421.1448934681
C,650239.233708698
C,985933.5577049649
D,539249.6065799925
A,495114.7948500294
D,959976.6206413875
C,985034.6241715568
C,480954.79916095675
D,51010.05024851512
A,667233.1538093742
C,3183.9080109034026
C,939674.4733929782
A,653944.5093451431
B,94110.97549772939
C,816041.0303128469
C,932383.1220803334
C,812669.9343319924
C,304800.78484123095
D,189289.24799927493
C,25313.978950965433
D,58467.1310318462
D,430187.3791023624
A,18178.98275567509
D,355521.3967971875
C,173574.51884941323
B,886076.3477376961
B,594863.7447318925
C,280150.05902189616
D,169736.7546281239
C,705818.1713996889
C,560005.1157261903
B,554089.8443132972
D,352912.2686739878
D,130313.57689286637
D,146668.97941566282
A,738519.6478408179
D,513311.70190612617
B,480947.99500871135
C,8973.44619201479
A,673069.747912143
D,909771.9278915202
A,239752.8664397577
C,981716.7083892365
D,700626.2990687846
A,523380.9807670723
C,494070.5867689927
A,549502.8969441768
C,553279.7999246765
D,801660.6975191623
D,637561.4886925173
C,955838.2521533999
A,63602.33167884177
B,926346.7305832597
A,313773.1663591715
B,756960.0828779814
B,43495.27887583771
A,156975.94897885658
B,705733.1693519996
C,598497.2562714351
C,847782.9521727951
A,407095.0157116677
B,694844.4498686269
A,346448.5756793244
D,200782.1727212522
C,776960.120254641
C,198712.87453233232
C,52276.551960389275
B,1375.0204059788107
A,472401.7285009254
D,475136.64718354074
C,845207.8695964625
B,534682.1835078313
B,650619.7316901708
C,527143.3687785417
B,75326.85974207365
C,473785.5543618189
A,264325.9085529106
B,304777.8025443881
B,394446.447889904
C,43.6951498379301
A,660026.4294415026
B,180938.1917797439
D,71959.32140933636
D,367115.53381793835
B,169551.17284954168
A,116810.5955096036
B,776779.9656813204
C,2418.5406269254804
A,266889.3233405959
D,749000.8999986419
C,263918.8467677648
B,291294.3127496711
A,793641.1974057186
A,371866.8491119136
C,307837.19975835923
D,771197.5573614299
C,801899.9540063168
C,324659.25123819127
B,435751.9776745025
C,378069.9632879745
A,482899.59330394515
B,316496.4427845376
C,474704.4086597948
C,918018.3398849455
B,471228.45527328725
B,960477.2907512797
D,76681.38509359912
A,343705.1475987308
A,788570.299383501
B,976043.9678775984
A,996608.5310516072
D,678421.3202269234
A,112164.66085041876
C,285153.7284563704
D,997828.3953366065
A,266376.7446162011
B,690741.3846812602
D,114362.40542356091
B,252799.66132345467
A,120301.54186605723
D,121292.98457868132
C,737209.648055093
D,503968.8095877326
A,576086.9588318564
A,956820.8991078289
A,870265.1889043828
C,421967.58328645636
B,91034.18257957551
A,390676.7100839115
C,172669.48798363414
C,432192.48087895423
C,28117.992600321108
D,151074.60451705835
D,963587.8983341438
C,826015.2321787449
D,660895.107260149
B,421604.4660763948
B,708522.6895483066
C,363865.4251423924
C,719991.6714192032
C,749082.5017137573
B,308027.2877657195
D,232555.18907274763
D,829173.1602744997
B,762030.15668717
A,572113.7132241454
C,714464.0556466542
A,479899.445881843
B,960194.3723514056
A,910273.989835719
A,862820.045831165
C,305982.3643215753
D,795786.5402003754
A,391388.22576995747
A,66228.64843842802
D,278862.3392799868
A,163649.40860669396
A,126226.37952276172
D,490400.0220115453
B,820436.1302031506
D,31017.368075017315
C,823682.8537140706
B,60541.28392906999
D,602769.2287238155
C,89043.83282394546
D,722567.1343989164
D,856103.5223747462
C,744902.1236996182
B,493654.49552896
D,718814.6362478175
B,141746.6416863541
D,963377.9895058459
A,956363.3133337155
A,309321.4754658009
C,973533.3797096837
D,786691.0285872179
D,776860.1954686685
B,209898.7780445104
D,387510.09083331644
C,504012.56245092716
A,789271.9214027569
C,76103.32745277237
B,334342.81430222123
D,205245.0230992787
B,934199.951467895
B,49190.51232658278
D,245291.89901512992
C,592952.9506781955
D,996960.3067188484
B,992142.0682882622
B,452038.94406050973
C,429442.21722250053
A,782716.3389486811
A,465422.0451488248
A,300917.51297361025
C,545649.1728526552
A,841418.671335972
C,201613.4151020963
B,734447.519887714
B,865282.054312278
B,542105.3936827884
C,988122.7889965189
D,591986.1535983672
C,746562.1952829191
C,191164.42618920316
D,129065.12055780606
B,163958.56282483245
C,322266.62013266917
D,729453.7419567829
B,498311.727811102
A,886320.3663175084
A,417682.705105067
B,75450.75424136393
C,539737.6920650532
A,226409.19607228105
C,665502.3488207106
A,487013.77017326886
C,680202.8767337318
C,684050.6512660844
A,369035.6534751953
A,118649.18790005507
B,262257.3213707775
C,889027.4875311337
B,894366.611358113
C,42887.39790970308
C,276940.5583204491
A,756430.7574023757
C,747230.4338378046
B,44750.41236619915
A,283995.34768744605
C,33962.575436694235
A,888359.3202409913
C,974096.8288221093
B,486045.9697760919
D,238030.10824718795
C,502975.8316425811
B,478824.9182017743
B,124929.49173823786
C,803605.5147947501
A,262695.3068736877
B,238577.79983922612
B,325103.7262735409
C,912592.413295403
C,974160.8808130189
A,476742.48224793724
C,178536.94322221325
D,995404.9593923939
B,38022.99142305365
C,442388.9394599193
B,784986.6555500324
C,914524.8553305093
B,294191.5411745912
B,945199.9986110808
D,899539.8424810702
B,554709.0428280173
B,465378.03579755634
A,238413.9223808741
A,178701.04351916595
A,293904.7464572222
B,14804.394525654741
C,678751.9291625919
D,376611.6546868146
D,509905.06657342915
D,617049.8791351817
D,858070.8478973483
D,532588.0214068744
B,690535.7178658564
D,176140.69215981575
C,796720.8405324533
A,758198.3758230403
B,584892.8274989594
B,594475.2745960451
C,187689.45034237928
C,378461.33727145824
D,443857.7321943825
B,800302.8186511719
C,882296.4246673549
A,120347.18314027449
D,708350.9082883141
C,821822.0379206925
D,963044.317761803
C,897728.9409697991
A,657876.5961229813
B,191748.10456283097
C,449959.5296589617
A,134251.8550090269
D,686784.0125744905
B,382573.64062212664
C,914394.5380904691
B,265053.41306612064
D,684574.9585435067
D,81997.90413545072
D,839760.6780497851
C,966736.8216904483
C,557829.8076389657
A,335853.11323255405
B,457465.1309543798
B,711088.6417240468
B,433818.7316123452
B,337784.0156508418
B,441859.0317550437
A,963764.6987944394
C,500948.3625375187
B,926934.6328814537
C,523516.7986306625
A,561780.9134496284
A,921690.7402539278
B,5240.076579026365
D,92983.57717074335
D,551264.6027860597
B,400816.9174870044
C,294961.50442859856
A,487408.8495656038
C,113214.74197586512
B,148262.98573642105
D,666034.609427517
C,591966.323072806
C,574532.8234336189
A,741425.6799891551
A,383616.62852505385
C,470514.41699339
C,654071.3366693434
C,784295.6295149204
B,25213.090829869
C,354652.4519586285
B,262639.9717868736
B,71270.47012858767
D,886380.5435013442
D,151114.5267245062
B,479576.42418391845
B,97111.46217328981
D,943154.1540714146
A,22219.85985056685
D,361373.15299798956
B,99507.21434430954
B,717086.842057585
D,527949.3782010133
C,613386.1731872595
D,663718.8661683224
A,934046.0917624692
D,523623.75949832675
D,342191.15480735875
C,108026.88485986422
A,709162.0756252308
A,859263.1370075665
D,607979.173789923
B,690418.0948237886
A,401866.11968816724
C,332478.0571475177
C,114273.7964912881
B,242836.58486696068
A,931308.5398674391
D,698370.3210410103
C,596849.4843832835
D,295993.6195050831
A,103114.24394166013
C,18760.069101591005
B,770177.3794000979
D,74410.13810477748
A,978201.1442527527
A,198402.1542566853
C,740999.574382509
D,398837.7908264287
D,975814.1031869894
B,672077.1859023198
C,618349.2417087199
C,29455.218019728723
C,942584.8111908659
D,311697.88451806747
C,876877.563064071
D,886995.9126269706
C,217069.66861237076
B,684674.8371289317
D,42587.78887934256
D,222378.40348099658
A,160230.21263477133
B,789954.5148233582
B,149212.92955644906
C,994697.8428113237
C,444246.2227674528
B,971177.3386416176
C,798623.3839784628
C,6439.6166004419
D,364712.7265410435
D,301929.4040802517
D,120319.4441203822
D,559776.0031493825
D,72327.27126654293
D,866895.4827124617
B,534401.4135898888
B,646373.9169030084
C,752093.371869894
B,587689.4452182085
B,577759.5359443671
C,552995.5976415353
C,801327.5196714763
C,642985.2396852967
B,259079.59725621622
A,537651.1937276012
B,795678.1393857341
C,589687.7760632036
C,347940.3502542909
C,143894.87299970427
D,376719.12000566686
A,465543.24240423186
B,243482.05075963004
D,686055.5701842152
C,495056.4998593862
C,528622.2378561047
B,647675.331601827
D,244948.59169204463
B,62860.86535193691
B,717181.3030318583
D,545061.3554675754
B,528342.2700734133
A,250250.79090463853
C,141146.0420475702
A,27566.792185928836
B,790604.8948754306
C,651462.1223160258
C,788306.5053603683
D,922918.6027368564
D,287956.0298932961
A,859787.6779275684
C,415206.9511400001
C,982277.3356433554
B,366189.4404560385
B,828701.0242376125
D,295924.52141502657
D,626292.09476203
A,758480.3262846834
B,940438.7184793893
D,595373.9784717266
A,460544.42633737257
D,938484.5785303629
B,676627.0204632393
B,91454.22397076963
C,897610.4064884959
D,121846.45893717505
B,589632.3840094529
C,323056.84127347934
A,855514.7426226155
A,936291.79140848
D,181272.3798587782
C,234621.77102805802
A,551966.3104028886
C,701591.2600445177
D,277020.7163921212
B,768786.8238740131
B,228205.60600849747
D,297044.9250213052
D,263926.3450813731
A,793677.4120170657
C,740175.8311289422
D,367210.7712712541
C,267337.5595733768
C,116874.57670816615
C,648831.9405127602
C,28259.223106358088
D,872307.1263833755
D,800909.7373978784
A,834007.278994915
C,418179.300037994
C,503644.7557368769
A,235460.90058682056
C,860723.2779448542
D,310425.7482268466
B,44001.320838091604
D,628321.9153790253
C,834141.4212172922
C,809767.4087496862
C,51107.8782144263
B,29829.799410144074
D,865476.6375091281
C,619968.7388145584
D,774495.1881542286
B,566468.880236248
C,655108.8494425281
D,680558.4293247339
C,233669.9454849367
B,349304.9096001597
A,770515.3034410027
A,174433.44975803842
C,90797.63346518633
B,500304.2855695431
B,139308.2957928482
C,982312.562442548
D,202729.3075779969
D,322022.3345177551
A,627293.7561796572
B,601035.1196354205
C,56070.02774436376
A,913465.0103145246
B,980676.0729762018
C,732940.1995259915
D,163780.95945965176
C,915455.1461334781
C,930029.3312295055
C,312409.57720073714
D,779328.7756880659
C,423591.5009298151
C,692260.0980973175
C,566982.5506616926
A,561540.3333802735
C,975973.3221979203
C,109687.69529755696
C,965515.358632943
D,923550.7596808939
D,970136.926083705
D,265481.10192726814
D,473009.50033715006
D,410859.44841216307
A,433692.6984469114
D,606408.1098265911
C,706925.7151464318
B,519545.42454772466
C,135184.02941200125
D,721732.9886505579
C,999306.0392614702
C,398969.6291367618
C,111102.94787139063
B,289711.94009464985
A,411312.5046753019
A,445699.4255156013
C,7473.910243929405
A,795390.9331616191
B,555677.030735659
C,673889.578448112
B,310001.4453270614
B,297886.5516429314
A,305707.2746010453
A,850240.4118063208
C,144929.47232393504
B,750632.138855724
D,789457.1448942787
B,361977.3845790024
B,731427.2703681359
C,192496.48856222656
C,573302.6372240706
B,888401.7269160013
C,871122.032202691
A,989806.3908591636
B,435814.75264779245
B,781112.2375681194
A,18558.005047768944
C,389361.09574590286
A,663595.1505472295
C,378236.94703932153
A,967208.7203703019
C,335826.752887876
D,882661.7355795477
A,801671.7648618136
A,640318.8227902462
C,249614.3696288067
B,219479.66903624072
C,146439.94427190043
B,512746.909203903
A,531736.5171205444
C,527026.7974071777
B,756665.6055135501
C,474652.23470082594
B,654069.646465324
A,463900.398585008
D,285570.6419792661
A,383026.46880836587
D,850461.6243448124
D,300369.30739702104
A,913563.159354589
B,166604.45430036852
C,479808.0203765383
C,255380.3887767727
C,386390.57344758575
B,955956.5231104684
B,757270.4688617813
D,317023.79082049103
C,808991.989672341
C,285148.43550510536
A,959922.65838012
A,424642.2057240214
C,521743.26424388227
A,744710.4428369686
B,56023.55189246599
D,1308.511378783961
C,798881.3295986534
B,540923.548498266
A,155750.1153173232
A,4217.391093169209
A,961849.5254376101
B,369357.0120071524
A,846283.3902197331
B,313369.2210901822
C,601846.2965550469
D,547988.6516064447
D,138921.93076902025
A,684549.6136742063
A,480842.2236960468
D,772243.1097183039
C,585609.0841680756
A,344343.4477884878
D,834813.3651778384
A,939678.3126876076
B,53721.21343259373
B,857805.2977734405
C,603819.7043579184
C,853748.3187251264
D,925341.313644383
D,342888.58026909165
A,164619.33308845112
D,836293.3109026783
B,196169.82144195138
D,89173.85484040674
C,959694.9313297721
D,269627.39398154203
D,39748.59950566689
A,859497.4644761787
A,527535.4174740693
D,844004.7909917586
D,626382.4234269292
A,68910.61840788992
D,154385.8111669042
C,960886.1846680691
C,84781.28269283725
C,779299.0979299992
A,490670.1563936012
D,654898.1789498371
A,46680.42974941566
C,39374.25876040923
B,65435.05802710314
C,849150.3703934086
B,846044.7403443848
A,197830.3320800363
C,859668.8628023524
B,887127.8066400125
A,668665.4240176808
A,245830.2224674066
C,835479.4967629703
B,66434.06915950622
A,232259.8644384024
A,753073.5256754011
B,301004.3824888833
A,36157.21303248265
C,673873.1749804802
D,239782.0559542565
A,827684.4138331392
A,402277.2470813163
D,236839.19868115732
C,174611.78967500434
B,831680.1234223814
B,412359.47890864324
B,206761.98602104202
B,70386.65640215225
A,464537.77882613335
C,711769.8991742114
C,130443.87078399933
C,279305.2261285878
D,187239.96812757282
C,341417.2521822685
A,992188.2958352866
D,385097.7893217502
A,587210.3235503498
A,620304.9042952851
C,376566.2955025018
C,195561.62186494464
A,621702.0927304793
D,691731.8271407811
D,133254.77660768735
A,944835.4077141104
A,234025.43087711502
D,647183.3234733917
A,108375.32555136587
D,920582.2560976482
C,395184.03428591444
D,515353.03560727695
B,83247.42358079707
C,812697.6352947535
D,497250.4163095988
B,7304.813884569939
D,452033.92337425106
B,755355.1765278627
D,17810.710119646632
A,234508.13419141504
B,281167.2762849758
C,431738.77283570817
C,420340.5933709683
A,97940.80846997666
B,498257.8196009757
C,81787.1024281862
A,918210.3967364269
D,661264.8817804687
C,694791.7369209662
C,623856.0425790158
D,25920.276567096724
B,403755.98347138474
A,192518.89410550726
B,242353.1063500385
B,99915.59788149851
A,734737.1064694047
B,198630.41253894466
D,410311.56318476656
D,678960.8026074691
B,449705.9719725387
B,902722.6123629354
B,134006.89781033882
C,237863.97296295426
D,749443.8140255947
B,918356.0645526685
D,931570.5621271618
A,314043.56222225074
A,764361.2524866674
A,585323.7138012786
C,936565.9290834152
D,149843.6931020849
B,689410.6028783885
A,876037.9546848577
B,510821.56301743054
B,64809.21241447934
A,13515.53827547003
D,268158.678830675
D,246396.05252414377
A,539879.7444208561
D,194608.11229428832
B,988638.449105199
A,779371.8054767696
D,904698.4798847334
B,476974.27988205577
B,371163.04379873275
B,410837.4174700893
D,995808.0923940786
A,850544.8771557759
C,702195.7343708266
D,255339.40259381526
D,605332.8203967111
D,346820.4299529931
C,673056.4520913879
C,907181.6438160387
C,103350.0778480333
D,390528.79706768726
C,547560.1791507597
D,80350.101797251
A,697007.4594944298
A,725348.1702850265
B,642837.8969838805
D,564628.1295765428
A,704575.4455009009
A,111643.76151176891
D,404013.40130671335
C,39895.70742978599
C,154566.45605668484
B,639587.4492462657
B,952344.9950556734
A,509569.463605825
D,330478.94273764786
B,491769.4181292872
C,791771.6143336804
C,480615.4839352411
A,690742.8500100828
C,839981.2361427005
D,60671.86629718357
A,835973.7348691305
C,749793.155691747
B,733925.0309358694
C,744607.5286276938
C,102525.01199879783
B,72071.79018956622
D,685499.5949885021
D,594293.12208498
B,289817.8586101356
C,574086.2270004677
C,295521.50990891346
C,753904.6561139199
A,427233.5688211886
C,60724.53004766554
D,720880.8263299045
B,276628.05146523664
A,311055.16252908163
D,720323.4460807422
C,77784.58983686243
D,626946.8309520272
B,393590.15720727254
B,460239.0845285229
C,92898.46568656668
D,224986.4296011067
C,610582.9267343356
A,251657.50404477195
D,789425.2856962754
D,988533.1079509708
A,730076.2782923324
A,443270.8770528947
A,372856.00765674666
C,251580.3999070616
A,992858.5968246986
D,661146.2294185581
B,591172.5556901383
C,575771.3799137597
D,115265.28386479529
A,742651.3276215096
D,309372.1511489944
D,480160.89600265224
C,850982.3756064076
A,818630.62108301
B,82641.22155194853
D,674905.8147080325
B,148644.2700426217
B,506354.99267954763
B,853078.2041486469
D,884917.7625479238
B,764268.2804402136
B,961432.6862785382
D,635750.3079802381
D,857729.4846544252
D,354010.4629275327
C,608026.0143857474
D,40964.15421850164
A,739607.6767136187
C,775476.6766983459
B,444113.5745428879
D,197377.072935628
B,598803.4269208151
D,793269.6631177313
C,644457.5167861272
D,226322.5129187253
C,90151.25713148565
A,417276.5473546612
B,735529.1319755319
D,523274.70101539354
C,287767.9671514355
A,146210.49981457612
D,817327.0014842624
D,539932.4003155752
B,939700.294536724
D,617488.1730488956
D,387825.4048953276
B,51255.92259906731
A,705879.840131816
B,948334.88234239
C,155217.52185423643
C,227289.59142848427
B,460055.4124410308
A,707788.2735996362
D,519292.1261386514
C,734187.4607333931
B,752547.5633363609
B,168287.63057331953
A,716515.4952186681
C,492251.22387824603
A,71193.64348269952
C,592154.346371818
A,811.9482705630787
A,586699.3636171928
A,405473.5822825656
C,239475.54527235925
B,8314.787100344389
B,919790.3373285336
D,270150.7913936625
C,389082.39401236444
A,641608.8352300021
B,190379.2324050183
B,73612.04045885772
A,374362.7213605921
C,677026.6866454664
D,128830.39563669462
D,125419.29193649914
C,889290.6053539896
B,758235.2137919458
C,124912.64313398898
C,360957.5216455545
B,784053.8543064615
B,93352.46058374547
C,890335.6355271351
B,432592.5780816321
A,438044.6211412794
C,854801.8993890802
D,837726.3804453469
C,575178.5091694386
C,78713.92429718061
C,161751.17699111908
C,351125.29707126674
B,347004.4085099483
D,557370.2965576514
A,376183.3147978975
B,198064.37201541584
B,331116.60206820024
A,782742.327709575
C,637570.2181595449
C,706072.5307010572
A,331367.7949541509
A,642019.1785625927
A,236836.51531357042
B,862250.6448752732
A,227951.03931758486
D,86983.00046705609
C,885534.3465712849
A,145461.63591785898
C,575410.0610288667
A,572186.9730324077
B,408792.897490423
D,576495.4213143338
A,345620.2550532046
C,120475.62773004883
D,739303.5393275719
C,230449.35197463355
A,720419.6448970593
D,514469.43175543327
D,865079.7277986611
D,793860.6824941928
C,416949.3888097282
C,352637.0327149979
C,132023.61202012468
A,949411.6074260954
C,998485.9156356293
D,644028.2322700304
B,705393.3480044964
C,781254.035030564
D,340178.45263969735
C,222882.0391733034
A,685749.6882030854
C,147962.9287794032
A,737159.5678169187
C,615124.3841282076
A,277420.97301071923
C,662647.1010417917
D,103278.00602854943
D,67601.77687661495
C,946725.695224203
D,912391.7889381882
C,758133.2262373068
C,325511.45379470725
D,558621.8164038623
A,164218.94813916693
A,838750.3565200319
A,316355.84013661323
D,677653.7715049986
A,998300.4501802806
B,911305.5602448961
C,138268.2334427101
C,139094.38301758404
B,465161.8392088871
A,139287.1234309635
A,30284.11771389872
B,935680.0809667195
A,207623.22489954432
D,797003.5243086489
A,513272.8916298794
D,388904.04772789346
A,5292.211487420873
D,45783.846896041425
D,675095.2261955555
A,190229.71247944943
A,476905.83336478577
A,350093.64207784156
B,475044.3438700216
A,931743.9533029799
B,691014.6259896391
B,199587.6033255083
C,59941.87036212029
D,916501.006152166
C,398091.7379491783
A,961826.6697050891
D,68683.61319993832
D,513616.9433918981
D,58223.188421891784
D,658325.6058353933
A,232498.72546996598
D,570774.6031859044
A,580547.7983171177
B,104085.93862398341
D,379342.06638611713
A,889783.365751208
C,798879.7299440517
D,301895.4834573892
A,703765.775005666
A,497556.7517260763
B,12729.18669710732
B,793137.0526561906
A,396140.664883082
B,344232.794819502
A,501493.82006316615
B,966219.272699883
D,257117.95637440204
D,911665.1331308424
D,956639.3521036985
B,937156.8281594624
C,286613.14317820943
A,786316.7290773599
C,996048.9262307495
A,800027.1240572303
C,569092.3622891172
C,121069.26695208231
A,356810.38126977306
B,269593.6741001903
A,914462.4345224526
A,953139.204222824
A,46633.42555178751
A,488957.0812199504
B,426731.94034564035
B,975063.7298423407
A,147706.03234390245
D,598330.2860080623
B,223008.91493311903
A,776161.0900335477
B,360724.09345522494
B,247820.56792718466
D,147075.14290873636
A,774666.6530714363
B,838301.4732233238
B,649508.399376727
C,536147.5545479704
B,957031.3341046333
A,188716.08023453935
D,100758.24396158895
C,735340.3691538278
B,552119.1106899196
B,331097.91090909427
D,207706.84124823814
C,95885.5093190345
B,669871.5233844721
D,900054.7912391406
B,593073.7955573477
D,702972.5651643301
D,593486.477578122
A,394178.4147917551
B,252230.61937295753
A,986142.2309778996
A,673763.3981762734
D,869335.2926660512
C,62085.86873919908
B,677566.1617519264
A,134125.92562841886
B,408527.20406986086
C,727714.2958724953
B,826599.0277647058
C,799349.8535772647
B,312236.99548536807
A,361072.7398011534
C,376190.1181272046
A,611856.1181494747
D,605868.1734330904
B,664592.9973729112
A,816861.8386443321
C,62799.589273095924
B,916809.7965649833
C,604853.158922028
D,205251.7326736172
C,936872.7593711788
C,820978.8460030842
D,609708.8062099352
B,508779.70442944474
A,679838.4649435004
A,915362.1661163
C,257042.2595276617
D,199507.34365122835
C,208332.36808966516
B,12876.24721199987
A,53690.18257393265
D,615516.1008414755
B,262247.89650560776
D,432053.7438277543
B,742230.5919881737
B,389477.98097351496
C,844018.3230880178
A,91901.03318190723
A,688180.497686733
D,137188.11558433165
C,640986.1093402327
B,464877.8997956845
D,678041.5897173772
D,336632.6629464833
C,736933.7679879887
D,543290.938955571
B,403223.90089288994
C,948420.9372623549
C,191710.63355369677
D,727450.4636077295
D,26692.456394028286
C,705015.2455605307
A,261631.34578474413
A,188863.56740988098
C,760719.6885412793
A,333731.98950961046
C,621962.4228952079
B,623150.9758529739
C,638481.0558757583
C,9012.57562162694
B,167144.47200075522
A,282242.3236862231
C,488301.8044669597
A,217419.7438849369
C,826796.7051773956
B,842217.5133906144
C,101885.56687626649
B,159743.95108133744
C,884255.4454585637
D,371742.07929615065
A,717970.3880578957
C,244067.77586213747
D,48309.584690826465
B,961585.9054449192
C,428992.2012972561
C,443396.7114080202
A,629756.4658762463
D,599422.0804958894
A,98305.53741837289
A,582242.5501994785
A,516853.30315085
B,464448.02764357993
C,799757.6797735487
C,784524.0406513481
D,294177.7956734509
D,621274.7613966962
A,248508.77653940395
B,419749.798245214
D,654875.9858719558
B,972631.7491036541
A,637462.9501755806
C,920494.9308449837
D,959348.6542355922
B,735430.5198905804
D,58272.99618765369
A,840551.0485782864
B,56132.990393767956
B,982555.6549293173
C,204859.18910655886
B,374167.9006910829
C,658114.8432915105
D,197691.304994566
B,140179.2117157966
B,686759.4424150299
D,789166.5064052909
A,962306.0391480858
B,15814.24543009713
A,235490.02091359394
B,99807.41637201862
D,892821.0061216467
A,78714.51063494272
C,635043.4034348844
A,189217.30639509915
C,483384.50588108395
C,715870.0947585531
A,712830.8715194539
C,508530.1948314107
A,621415.914957182
D,893669.8557542472
C,637904.7638474777
A,93997.94826941554
D,308574.5857165261
B,968666.0680867712
D,36660.49897453727
C,311689.58875560295
D,535581.8760014463
C,432036.93102412013
D,573471.1288197881
B,990693.133630961
B,240954.74905962855
A,695708.4422938075
B,759647.8796257944
C,851839.9303030086
D,620694.3101879485
B,34707.941909241425
A,724506.5006356675
C,995844.0600475338
C,28041.594071781194
C,345492.4339031726
B,219554.70996804227
C,88282.58492191798
D,823540.2779088761
C,9675.445741533562
C,754364.0846289737
D,266308.0466904105
B,970034.9186280355
D,647443.1853585729
D,825593.5349074472
C,979287.7717780062
