Категория,Значение
C,493770.56826450315
C,347053.25973292644
B,889550.2273267262
D,667853.116218806
D,476476.8767127442
C,924120.4407461043
C,463617.2653655267
A,63710.41268508215
D,842430.2448825956
C,598095.8444068088
A,65036.70734005407
A,275647.7806154819
D,625139.0020393687
A,237596.1507881551
C,591099.3143136706
C,140680.9351411068
B,155044.94046145567
D,5503.5069120338285
D,12606.849102314798
D,872162.0697071699
B,706977.538785425
A,874141.9692971703
D,922693.0976386472
B,978702.6351347654
A,291667.42191028205
A,895159.0292666972
B,202285.57836539406
A,372753.59953410714
C,788867.3960423704
A,330519.42515665665
B,556680.1741684858
A,931844.5530687094
A,76330.97370194153
D,498046.34468116646
D,777053.7149626384
A,905804.6361611332
B,879778.0306871751
B,556715.7215787476
D,86647.38930734417
A,913826.3511271672
B,708206.2158746205
B,100181.06734011589
C,576952.1677123175
D,223932.5025751496
D,905625.0163061592
C,763706.1927701834
B,26991.27781259447
A,510556.33931073407
B,663868.8229023824
B,509143.9275222307
C,880819.2032816892
D,709414.1274920339
C,381531.5672742817
C,765482.048318323
C,468523.3043644205
B,759272.7046327117
B,774805.471637757
C,356933.18057794654
A,700484.057436522
C,667988.095608572
C,973359.7799741525
C,539509.7386103167
D,589597.6984610178
C,409151.76655307296
D,725669.6422353436
B,811341.5824501461
D,48483.31567705011
C,843999.2109971285
D,857497.8215930696
D,947732.9491763199
B,297258.0436801701
D,176674.77587909054
B,655174.9875002813
B,275702.0612289371
A,515901.12205898995
A,975858.5485979334
C,996001.40853755
B,298193.9312054082
C,847423.0612436662
C,456650.8470110325
A,877940.5281258959
D,602948.8920983074
B,594850.8670073062
A,607652.4237248376
D,861322.115095059
B,520175.4512261766
B,267613.24169869215
D,342986.0811745647
A,244528.51562743483
B,893972.3719928268
B,960506.3625288375
C,293132.4774796839
C,73860.54360855477
D,468021.0787553555
A,140727.32647078045
C,426885.84097186377
C,88868.02438528596
C,919613.5366427337
D,404008.25695349375
D,437341.10085741774
A,544276.1632381709
A,412646.99439272867
A,73684.27729890059
A,26953.334818463514
C,137375.01248521544
D,678885.242653961
D,608020.0077038193
C,588164.1815246942
A,670644.4998833222
C,695003.4686633501
A,528408.8245126465
D,171180.4561636604
B,601366.6771007838
B,648395.2444997116
A,140672.65519553385
C,791711.5761784137
C,884263.9762103751
B,192052.6922453214
C,849107.8399057776
A,741949.7020475001
D,634610.6162727633
A,841110.2450574827
B,630904.721387613
C,44287.47441445247
B,482519.2830932732
A,541269.3704904878
D,278617.7736783535
D,636626.6032818304
B,389860.08680145803
D,60788.523718633965
B,488092.40592768154
A,652622.1637719031
C,346093.6417170909
D,599824.7988017297
A,17369.2892278009
C,564149.0840513309
B,475251.0727114669
D,44801.544345089984
B,910075.4108147376
D,267275.3955869023
B,231032.39734183156
D,922290.1245744727
C,675085.9134843829
A,235559.12243308363
D,550904.055724221
D,923454.8106480385
A,57197.251353906184
A,941751.3048554929
A,675410.0960826742
B,108557.50096268313
C,237445.44414361924
B,132682.1491960011
B,981183.5076441661
C,60161.046132005904
B,119737.48561384845
B,586857.8514042359
D,931340.9912992162
D,797249.755422328
D,444088.2482781474
D,32073.310676988596
C,596193.0732014814
B,11744.95977824519
A,807072.8272445744
A,405398.92184550397
B,697380.7329783121
D,352500.35811019654
D,189037.48798594432
B,382545.979682222
C,70135.31980037058
C,961765.7458140141
B,995343.3139575782
C,797263.7821880672
C,970375.1309892326
C,858551.264240478
B,770526.742226353
C,343630.51393769373
A,83435.03196840685
B,826405.1894308453
A,204485.6425400605
A,692699.238917399
A,958040.7996343863
A,395578.4301221111
D,726569.4476756897
A,794655.380853808
B,806701.3042294959
C,885662.9496175374
A,29468.974692438365
B,59062.34375843622
A,932486.6119072853
C,59470.33251811995
B,508767.3835797154
B,500633.7556258411
B,74511.51114054777
C,377797.19978007884
B,41135.46254466105
D,241033.62737031965
D,881308.0603794218
A,323535.8500810186
A,690615.3403416013
B,457272.55593194073
D,19628.745549236883
A,551426.9461555918
A,428225.654262277
B,492944.4085040262
A,102608.80135715933
D,333983.3848881653
B,664474.5546436867
D,435599.01068782125
B,705989.2932682788
A,598603.7575836099
D,54173.23281647801
C,415739.1208638386
C,161570.8280679059
A,953106.6465837775
D,944809.0118045766
D,385724.5787830494
A,221763.7370461345
C,307772.6946644511
C,368353.6227048198
B,376304.35761171597
D,970625.0318666932
B,137391.60219091695
D,662948.2252596096
A,74509.20042247033
C,168283.26953495754
C,835244.7881703562
B,601834.0129158129
A,839005.8039468701
B,542954.8259156579
D,124330.08088954745
B,67771.98008128449
A,473450.58814328344
A,22606.22539576074
B,456115.83812786295
D,977247.8234676359
D,145825.35369890105
D,183830.79295364002
B,271736.82864053384
D,254245.0877367689
D,801235.7787623372
D,700638.9015927642
C,496941.92013307405
D,492220.8929040402
B,382951.4886810597
A,159979.84070037742
D,631539.5543543984
D,370529.65854687523
A,73636.32503324246
C,325058.05250627326
D,239202.5061783143
D,752359.7262400357
B,890519.1389483002
C,92818.1408718307
A,253285.88775280537
B,958474.383017651
A,79592.85521891313
D,895510.6721245712
C,618777.8168592799
A,963322.5499327735
C,700239.4191948075
B,631390.3294816465
A,295831.2590376753
A,802436.91196633
B,684531.9082650217
B,143484.41968843163
B,624368.9115334031
B,770060.4961965628
B,562987.8548872761
D,673601.781792804
A,530338.2849706946
D,641767.9884942
B,479112.5362134283
A,809940.5764883333
A,143572.27364533965
C,526242.5083363277
B,472953.8810656543
C,467053.5374116931
B,175096.19999007042
D,491558.2039714249
A,341229.94243091275
B,358287.0911343816
A,581158.788434498
D,335408.3034224025
C,37204.70279653398
D,571382.3595458078
D,815658.6445873628
D,208372.2229049084
C,718645.776041349
D,175760.89674177187
C,398247.32145134645
C,372409.74899633415
C,553955.4888076045
B,242908.90770080299
A,852635.3201708621
C,97554.88794011435
B,166823.36264278396
C,689574.8922542856
D,861289.440896522
A,900463.4457925945
A,398373.17503021087
B,598073.2113403727
A,904038.3200025781
C,243293.4646459457
C,476902.0713184807
D,796471.8220560013
D,464506.2224320876
A,171365.65236923174
A,548186.3436148693
A,104635.70764175578
A,113862.58848204311
D,597334.9332762145
D,71693.72171256471
D,652716.8088248633
A,748434.2218975108
B,206270.55546592065
C,554051.8611317595
D,213832.6063062095
C,990644.1014714511
C,512610.96045621304
A,7413.627187208949
A,839905.0621639513
A,414992.7522112564
B,686304.1832105935
D,365928.6659696116
C,678895.3037967407
B,985677.550027373
B,718730.4125217764
A,74144.01568448692
A,7702.1233013464525
A,896479.2030339912
C,678184.9754943044
B,107919.0821571766
B,80085.43166531202
D,945534.1587683071
A,759169.0689127477
C,937014.8014750265
B,581459.5201903998
A,747530.9838795456
A,564657.5853467024
D,932867.5434550564
A,896586.6995948378
B,504471.9481554382
D,11703.145352086942
B,650411.5106421063
A,224551.86648106706
D,602161.3825981212
B,608187.1579050232
A,75903.32259568477
D,48537.06790762235
B,173022.1821622795
C,8074.612145852367
D,774336.3212826102
C,241992.10856306364
D,287178.91117084416
C,104295.14424550101
B,385299.1628293417
B,806055.0809842348
C,408582.3828648366
B,40694.78682517158
C,838974.7616755082
A,619652.336543118
B,590412.2281366783
C,818253.2920243385
B,851945.2899616036
D,941659.6626964591
B,394826.0575052454
C,155359.93982947004
C,252615.85548322753
C,690701.5633293783
B,947250.4996630759
C,731383.333911658
D,290880.2784814766
D,838222.9761311841
C,99317.4997690881
A,729943.1208536809
A,881548.8138940247
B,837193.361408682
A,804318.6584709212
A,250948.0207601249
B,361391.785778304
C,575318.1665716833
C,920343.3384138003
D,986426.5406020989
C,460738.3529747238
D,430989.9038137014
A,273058.1129777483
A,848848.3348674646
D,987925.9833100496
B,286450.1815510746
A,771254.4407029068
B,53435.49410550241
D,780238.9290358357
A,137193.32581251508
A,364544.1526752944
C,225011.21877904472
C,37666.70369947523
D,707842.250477472
C,343705.54687664943
B,861471.6922044414
C,213073.2923769004
A,355471.3737029711
D,760327.186526155
C,310984.6633746135
D,785562.8718751163
D,199627.26536837884
A,992972.1422151561
B,474952.369595992
B,62535.876146068484
C,71022.70742096461
D,763125.1557172001
A,705786.4293250393
D,426391.5043352454
D,238265.27282072286
D,754489.5720828075
C,863491.4878282675
A,200305.87329982518
A,651080.6714274497
D,812515.5400374938
B,292659.3632816932
D,450559.4910328346
B,319831.60143332666
C,241733.48235741456
A,19684.36544535934
A,784381.8133755502
C,494397.3319736786
D,303057.5934965296
A,501582.2649762298
B,852084.8993414573
A,767210.3008589018
B,40460.04600040365
D,852198.1387067864
A,128169.1316215553
C,100144.26355974271
C,910056.6303347083
C,119054.95887984241
A,83534.12589595343
B,805122.746828072
D,940309.8481047633
B,135945.2790482718
D,403225.2559257504
D,799583.6345692603
D,206547.83934481392
B,93883.07161377351
A,504764.715306785
B,212347.3373428927
A,966409.5285839012
D,673323.1134028491
C,454946.7151199963
C,496877.4246294012
C,944029.3740881971
B,72049.29938269222
D,282341.4988912656
D,234567.35100302327
B,375100.5710110039
D,930734.329681113
C,522092.28776071704
D,184568.67749558025
B,868244.6387584109
D,764443.7588613712
C,34790.59511291904
C,842812.5502781105
D,865161.9191141013
D,934599.3020084574
B,565711.1391593718
B,80246.92885259855
D,357077.70632854383
C,344131.46638066473
B,763700.7239911058
A,27097.37236326548
A,216952.24099398736
D,771360.956774728
B,461901.748925296
A,889113.4296471422
A,109179.10773700313
C,832475.4337222346
C,559978.2352799932
A,791586.4581030576
A,329796.21885042964
D,898740.8475800421
D,190002.78774048152
D,376836.2167972621
C,805054.3978977691
C,337559.7711586956
C,556124.2531886006
B,205946.78152393465
A,838252.7046943202
A,214855.14545779728
D,263377.91124087217
A,305871.56859238696
B,717523.5156617924
C,27788.005176178078
D,792618.549837944
C,117651.59095862898
B,199711.57124407412
C,657178.3958139629
B,606487.6357498954
D,487152.39500793983
D,556921.7160848372
C,336055.21173847606
B,653287.0429209208
B,72649.41964017291
D,507996.4239493676
C,881324.73722977
D,214214.55668916166
B,924263.1680366044
A,739762.6765014116
B,67074.20635381679
B,997601.7186328887
D,413529.35914687614
D,731818.5777954693
A,654904.3198635611
B,196483.61128039882
B,606248.4543191964
C,649847.5501145568
A,855988.1442664199
A,713955.5809595805
C,67604.82435838011
C,390482.78420946194
B,883798.2899899139
D,705466.9587703572
A,103158.42716689383
A,564747.1641660862
C,364067.32206359936
C,243098.90241475884
D,590057.9652109507
B,629682.5032751092
A,95224.24723429368
D,401111.19439186173
A,437191.8263122433
B,35679.390477562636
C,327698.32937401754
C,734961.5137297539
D,100652.35060927768
B,999379.9838172917
A,993770.9795838608
A,370768.2087235071
A,276525.9878522377
B,701860.3861320962
B,234240.0626042096
D,362387.91426616214
B,810935.2967014347
A,735954.5191274565
A,620862.4813553687
C,591229.2847012213
C,714368.0832167137
B,803068.2775805541
D,400767.74720945297
C,402393.675163941
B,605445.306335246
C,604257.1889911772
D,719142.8360889597
A,543077.9475876904
D,446522.4247933469
B,839923.2554664634
D,938221.5435294611
C,744130.6284795875
B,751878.312620477
C,36933.582184100145
D,51153.20522274602
D,961392.4752675536
B,790350.38957717
A,968160.41554765
B,272481.2030286421
B,302076.2682972741
C,378992.9461694581
B,301457.70272588846
B,715124.5100758665
B,169949.28280083067
B,235856.16272440756
A,642578.3357638462
A,354657.05506366264
C,280200.2188455318
D,883282.1709456642
B,427898.68893374514
B,407959.98717486614
C,722023.6130481787
A,727243.3363007798
C,77023.23823997969
C,50931.14335985216
D,314259.179484337
C,401536.66165522207
C,991883.1589422013
B,532566.2442225773
D,903790.5665413546
A,278308.6111322356
A,190861.51608137914
A,474324.13502421265
A,692192.8936388998
D,401528.8199819147
C,34372.18723350488
B,236263.67585786124
D,395997.8028036449
B,360045.950679016
A,567055.1316349299
C,854108.2487444801
A,942476.1665992263
A,264220.613503088
B,299757.4883715848
C,72446.95501434983
C,197105.27577747294
A,267159.5133762641
A,586634.2753049565
C,407971.3030283937
D,40365.268474226614
C,842186.1835986316
B,37972.10742012091
C,830856.0185549218
B,426869.3121537167
A,246087.08948213098
C,979966.3914258634
A,22599.57277145286
A,635765.6744322312
B,28358.951674921194
C,889714.9556454407
B,268093.84580341366
D,558165.0509368242
A,400514.0798900602
D,147258.8002798274
A,703798.7369849741
C,151694.49539164992
B,826389.1561418723
B,580651.1116911471
D,52810.9012851159
A,18137.9075777941
A,968954.5661686371
D,685459.4726962841
D,906789.0043988277
A,815437.7323035967
C,396330.6471620127
C,858012.1712470233
D,944370.2208581443
B,481036.72946352273
D,874756.1494753291
C,630094.1816090829
A,993137.9751770635
D,503870.8701350105
D,123498.56609522247
C,921175.4112983886
A,392232.23118191067
B,767026.4473415272
C,647103.3241084676
A,585800.9803108665
D,23146.013651248355
A,714174.7162386937
A,253578.79676016493
B,113701.84997753274
C,76901.89352884024
A,632013.4442100092
B,558850.9773309529
C,998081.672393958
D,97731.29412309444
C,606810.1864409253
D,909503.3315601093
C,155817.93658064137
A,616572.2492401832
A,54478.58426092756
D,470407.918061852
B,391917.8829198138
D,90794.2717830077
B,985777.222790996
C,559834.6881262596
D,555555.6865987591
A,757797.0580998411
B,425314.62630140706
D,967680.1708663163
C,215050.0057531225
D,582531.3721322938
D,131345.8480459757
B,393598.46907314844
C,326970.9385232351
C,798026.7381743032
D,819539.2291921211
D,407516.00974811194
B,890981.759524923
C,243106.00780131287
A,960265.1952602005
C,857246.7862852393
A,19104.158512795788
D,955823.1537627295
B,223871.88137565574
D,166487.3595168126
B,454300.720797177
C,185778.095206502
D,648282.5100091402
C,723271.1304669504
C,291744.93714316265
A,525035.1389331274
D,645427.7562023822
A,712961.1260729224
A,253823.60963611817
D,82482.4881966908
D,186354.57463884575
B,553190.4282788204
B,969723.599294649
B,848633.6132784894
B,41660.229703467165
C,98028.23204094658
A,857040.1258463768
B,117612.09896733682
A,8024.38894882318
A,296773.9344368865
A,432617.54113505344
A,598852.8184040298
B,600953.1546622654
B,723934.256690398
D,989889.4718290406
C,343433.95634970686
A,70685.81984356725
A,492152.1194935626
A,324792.7778588675
D,945912.597148598
A,674706.5621528964
C,154866.3840914587
D,143060.1890545776
C,867500.2978176894
C,919537.7640747846
D,631592.7772368094
B,490644.5776509367
C,932415.8332127513
D,354919.1851114772
C,936096.8307416681
C,15082.0205453146
D,428101.98081697215
A,370570.7866793649
D,761981.8605854297
D,852825.1591993014
B,620258.6675925498
D,284078.97813649086
C,117373.75329565669
B,435170.74634931475
D,455016.7751875189
A,900818.1587393702
D,803076.7427067354
B,865647.659860928
A,53073.814001293074
A,351449.5904571777
D,593600.7102025773
A,274726.14074288704
A,336175.44257416896
A,738327.1439782942
A,912051.7612572869
D,119731.8107940859
D,591618.253323391
C,477686.5687206492
C,396398.5901781776
D,860946.0056403236
D,902266.9845113868
C,777575.0190041318
B,926473.6934042101
A,576662.9262676027
C,695288.458366939
A,114785.57244371834
A,857993.0957878385
B,268240.5612713319
D,270895.81324561796
C,899171.188675819
A,997778.0973406881
B,825312.2951715662
C,246697.58698872424
C,70038.87928834329
A,290877.66569155315
B,539023.3173255795
D,225229.85019288457
C,539137.8959726921
A,179388.84517718945
B,372256.9165694224
C,355320.65522587555
A,259365.64802205053
D,360784.0901705672
B,275118.46313347586
A,663363.5956947198
A,330460.6258403187
B,929161.0661360908
C,736222.6748192614
D,876421.0232247119
D,732663.3812692851
C,328323.7038879691
A,563520.7501251299
D,844935.9752229042
D,433269.7209906152
C,822282.473653136
A,799837.6323015543
D,524062.27760695113
D,689930.379690155
A,537013.4380156518
D,247470.51393319553
C,147634.5288565297
B,770265.2494388641
A,971268.7123210033
A,886075.9669765459
C,60085.191501147325
C,809391.3304096683
B,926237.867522376
D,1219.3196820359242
D,510512.00909245986
C,957063.3226692809
C,599903.9945605008
B,690795.4249664067
B,503315.734257908
D,682833.0109286357
C,874561.0131636739
B,348827.4506880932
C,110077.59154837216
A,294691.55544202775
C,687310.2856649084
D,513895.50404576
D,228533.2596832802
B,281535.7066322754
A,862174.3521560985
D,832199.4033523292
A,408249.60102621076
B,972462.8130194227
B,754336.16408866
D,846193.1537498474
C,92057.91153604691
D,579734.3395125412
A,410550.6562301644
A,142091.98112732414
D,514063.4701063186
B,707574.5171783519
C,22638.578863560688
C,655869.7013814872
B,699507.452320584
D,305934.2783537482
D,175634.58631378147
B,696068.7015578082
A,181064.6850238704
A,197314.35482253667
D,655457.3968183693
B,844366.630369167
C,942356.3078572156
D,253930.69357549946
B,227921.00227637924
B,113331.05086233119
C,966851.6406935861
C,365377.93588697276
B,370163.58829570364
D,942331.9912583776
B,9069.427524210361
B,107153.04983267559
D,724064.3310958144
D,741618.7242909676
A,912391.5118024384
C,852051.6626681737
A,821463.990387234
B,230491.63242012748
A,498167.55624999653
C,310619.28665514657
D,731405.9825525116
D,252886.83322279458
A,966042.9244090978
D,197609.17545799684
C,526406.393414153
D,406068.05604846287
A,118173.83912776236
D,393379.9564969239
A,50270.61995107129
B,920026.1083878776
C,712412.8170658466
A,691820.408596964
B,797736.3782493104
C,858681.0016616283
D,785194.620238536
B,317686.0791857349
A,527307.398855091
B,648890.298424545
C,198474.0062168524
A,455550.7290724824
D,506061.5355676953
D,811924.4390898115
A,885213.0818490207
B,436348.420216523
A,480011.41341044684
A,112566.64631101931
B,408726.38957120257
D,859847.6564050495
A,453482.8740550835
B,802528.0261516874
D,436870.787255614
B,335412.9292385812
C,479338.3306996748
A,432240.7908887358
B,782280.8224944555
B,422191.80742530513
B,815783.8282456669
C,11210.339653901725
D,206821.5216839243
D,183783.8890971506
A,499322.9233280613
A,897938.3461651837
C,199562.58126086713
B,189500.751827817
B,932120.1041975013
C,289643.0826732271
D,956264.7156292766
A,740691.5397045477
C,242116.46640089268
D,198100.69141467725
B,461693.8947369357
B,435631.40003244637
D,576731.5413195469
A,244169.21778235567
B,138434.6729282111
C,3457.0436386072156
B,432028.4366408288
A,927853.1902441132
B,626946.2308615536
D,630875.1354008359
C,929160.8674885671
D,953349.2389613976
C,494426.2537514934
D,879565.6894572731
C,635433.4137409985
D,795180.0094623724
D,768913.8177057136
A,330867.2565193347
C,358544.8022369472
C,721312.3818195693
A,196194.81969898677
B,300898.06976248644
B,611149.1451221979
D,754546.5984558085
D,357819.24826630193
B,715516.7798597629
C,50106.93220025553
C,831991.6623856132
D,848359.3806505242
A,118561.45811554274
D,216990.33430870518
B,638726.0611623802
A,526114.3603410675
A,36563.492370626394
D,398259.38117481576
A,715893.325794125
C,293145.17967969744
A,847314.6715628466
C,228173.22508384963
D,434783.8599357852
A,848069.2461541998
D,452083.41549515876
C,697507.6871509596
C,148961.7424945774
C,991908.329978906
D,742234.2046722708
C,285718.2217269855
A,762046.6846490547
D,345628.6042220818
B,223448.41248069413
A,549272.3433392574
A,98331.13034291586
D,679134.5126523369
C,662823.9641785998
B,862396.2806796067
D,728929.8505313799
C,751990.0934804894
A,49390.85902319251
A,347964.6590132586
B,238843.17552200373
C,897527.6205612037
B,433886.8377284847
C,786759.685049178
C,485235.7506277416
D,977575.7911748687
A,549207.6525334346
B,44581.296720998755
C,183932.67837126437
B,383947.8126814615
C,226174.88839971655
A,177283.70081902467
C,743740.2144978098
C,874242.3940016303
C,14459.156005943718
C,610662.6944809229
B,334289.87844275683
A,983658.1343458932
D,793249.6553582317
D,216891.52885055862
B,301278.56201470224
D,740986.1988667217
B,683792.9173759627
B,83474.07775408699
B,25348.694262914083
D,371664.85525369085
D,691304.8597816541
C,143220.5438973183
D,500338.63714024785
B,663504.981439521
A,468789.11140945565
B,614402.2846738779
D,813535.85968599
B,13444.35011723033
A,876174.3343577171
A,229841.461794985
C,814381.8321929466
B,29419.850005382053
B,40774.06426735652
B,75870.83654467163
B,579038.1285073007
B,680563.3882401703
D,824232.8386789388
D,56039.43711826253
B,848181.9967297525
A,200045.6785024972
A,2994.7191547355924
A,173841.6821868739
A,676573.0066690323
B,602295.9965165288
B,51283.87777155275
D,470872.07513528195
C,359298.8073879081
D,805936.8367700388
D,712644.1297341281
B,752570.3552570854
C,994574.7371924849
A,20284.533633699088
D,893114.0894606018
A,529055.3250894188
A,915837.5005271097
C,838877.9761725824
C,423871.70067254256
D,783513.4008247403
C,649299.2888827776
C,288769.3886518238
C,777027.9210169087
A,739498.49871099
B,754153.5130567312
D,53298.93432164878
A,814564.3258924875
C,599024.2184654478
C,555994.1718140861
C,963968.0958772773
C,989737.6307467758
A,573294.3867790877
A,882924.713751516
D,71618.3520206356
D,815701.2066269055
B,410582.1018217657
D,585794.2511639415
B,611557.369039722
B,65545.83614756471
A,227714.34405520352
A,62960.35685179291
C,514039.4254505077
B,491197.538723375
B,460745.725612553
A,752699.7990806826
D,40976.39060546543
C,171941.59897343718
A,766216.7977471789
D,62078.53813109132
A,313716.0143073122
D,984756.0515042313
A,939406.8603788101
A,246833.20023908006
D,27653.246993556757
C,70448.8347233937
A,818376.6162792827
C,47569.134944206
B,885759.3953253616
C,780011.5218384921
A,384472.0080042917
A,142074.36373570038
C,140751.61610936848
D,807157.1413063381
C,548633.2658278557
D,343870.55177109817
B,944320.8529031342
B,172049.38771884315
A,58733.65700776567
B,900257.1770240222
B,787587.4416208395
D,434147.4477839283
C,415878.62212615344
A,619299.6422100834
B,6756.531962979761
D,108538.60234051016
C,846579.3835565983
D,396774.40275055397
D,158870.17708877494
B,666257.9851288123
C,860403.1580129645
C,371754.32455248234
D,942758.9001318986
D,949833.9912318048
A,530556.6992574874
C,592244.9278610833
B,298355.2122015758
B,412588.0392516901
B,306533.3212032846
C,185547.64704509673
D,536712.8996775638
A,797511.4498080893
A,436478.60604752175
B,242122.92438646522
D,94516.67318325763
C,462210.39662174904
A,664509.700449224
A,477552.89711833704
D,700432.6187414667
D,110356.44286221125
A,396046.2014518866
A,686463.7005408965
C,96695.63694863525
B,455622.3800579348
B,773502.0160240692
A,978007.782463291
A,32315.45375343481
C,594851.0820491343
A,538189.7830657325
D,848005.7491679112
A,323736.79228061944
C,87394.57252171656
C,507871.6828725415
A,646880.5945331042
C,125251.37270683273
D,223928.79513143483
D,480951.93203717115
A,804498.4980040393
C,386744.60418475396
D,981021.3496092088
B,250897.56699531263
C,246838.81181181988
A,734493.6279248036
D,842452.2169859955
D,610047.7782801305
A,539028.1126704841
A,577767.4833513395
D,547073.881702887
C,160904.69097876336
D,406930.5480808779
A,884720.6962361521
A,16466.196090291873
A,645672.6374744133
B,20078.51060303023
B,996592.0094479857
B,187622.4307573089
D,865312.9050462338
A,885444.9835667873
C,695198.1501133537
B,531630.0109973941
C,310168.39287200605
C,996881.5397889782
C,757917.2596785652
A,236822.675307234
A,492898.73430474295
D,901187.9095412676
A,749877.5483225465
B,262266.90649075113
B,40735.4585081704
A,776025.6002696166
A,218718.63272154113
D,980583.581734472
D,129177.48095730087
D,1396.1401875591805
A,997664.4963853628
B,49136.14206341799
B,364813.1798813701
B,385054.0873252285
C,190636.4545066962
A,559596.5861021167
A,423445.08587443916
B,701757.5334067715
A,614884.8683104316
D,61574.21117917483
D,331586.4966509987
B,542956.1429704345
A,871317.1259339052
D,548351.0072767875
A,876065.3599216135
A,932392.3520798278
D,349486.6038368077
D,187845.06613610176
C,767013.8293016577
C,213656.3393688393
A,717515.1426903018
D,393358.9213032757
B,336672.17732173717
A,476.3158849709903
B,432440.6197518125
B,459372.4883307132
D,382377.795574103
A,566133.674733673
D,584219.5293318797
A,514821.557888822
C,863703.0571663184
B,517178.4659415806
C,874335.3225088436
D,801181.4205672025
C,157500.89218279195
C,179497.6711802264
C,803278.4550324775
A,998527.7648464211
D,647706.0811438808
A,831744.9582466789
C,621780.1438555276
A,176046.1490684284
C,975063.1417281225
B,974930.1777253979
C,735623.001192498
B,845441.0081075713
D,274241.47004987585
C,809820.8224570815
C,691459.1813402725
B,248614.0982977355
A,353790.68687014404
D,28343.17131111308
B,965983.7622526486
B,888021.6674238199
A,764208.7493518193
A,450209.0783750091
A,448784.0014932737
D,40178.565793512644
A,76468.5473393889
B,622738.3059861833
B,294281.96169580455
D,28658.434472067285
C,767201.8118861729
B,432840.58023152594
B,563951.6497489101
A,140243.93462820174
B,432839.1647123039
D,680120.3951987462
C,225786.2122417923
A,235155.3009466326
D,878741.3844105238
A,738914.5680728919
B,127033.68281336635
A,613762.9694434488
A,596357.1073541297
A,470737.956271968
A,915633.5644347923
A,65086.88353535663
B,634622.8954940492
C,933521.8122630308
D,376480.1204646122
B,472312.2043431657
A,186704.42785374264
B,709041.9203333228
A,263275.22289540496
D,269295.39837917907
D,303789.94396714
B,910108.9743932001
A,268835.53942535055
D,982020.7995282023
C,62595.88294019691
A,910085.7553994097
C,769383.9454797535
C,198203.9569712799
D,739051.0094192437
B,246369.18250697549
A,551521.1535671634
A,779535.7014876807
A,26290.430416997966
D,405856.2238273833
C,340652.1299327996
C,124840.04390517934
D,249655.81988835783
C,287734.7000168568
C,798733.8518459294
D,309900.4068874405
A,359941.9249303819
B,628469.8215004909
A,295597.9156902382
A,80860.21405126076
B,474733.48479599674
B,226075.55738353636
B,568675.2190663586
A,862334.198702007
A,304753.280041526
C,909255.444338315
D,719804.1697229489
D,521960.63939193217
C,457085.1339352692
B,448761.22479570133
C,355608.2296928672
A,14426.47085969151
C,404408.0032821532
C,560358.6142602443
B,344165.8404589837
A,14183.029277985204
B,978231.5405262691
B,787241.6035568436
B,321068.5140210855
C,431089.3420248453
D,281204.85425816424
B,306586.134020937
D,981129.7410982366
D,796505.4744740145
C,120521.94872155908
D,662529.896683772
B,363647.7089300717
B,856499.8745958488
D,287744.8865439746
C,962212.1815476848
D,216135.29791481234
C,332756.57246463274
B,724109.706732296
C,264628.29264116473
B,125548.41112701265
D,807962.0432787332
C,617281.4386357992
B,428545.2889229946
B,998515.2604459979
B,844830.8161895978
D,335156.5681661556
A,19048.70553451088
C,369536.8167453176
A,687712.5733063148
A,152300.65855887032
B,589173.1170496147
B,709273.9840973838
D,619013.0201379904
C,580371.7766481448
D,740841.6959357004
D,313460.371849279
C,565069.6347852044
A,640164.6101458287
A,863858.3698609432
A,647284.4509627612
D,27570.049212069734
A,579648.1478451734
C,800546.9638238013
B,98379.1157323799
B,290957.60783606104
A,475890.5584716291
A,575433.4633755158
B,538263.5539314752
A,267934.90581770986
B,234541.33536752654
C,544100.537200189
C,66516.45375618209
A,985924.6508972724
A,480384.19047399674
D,879518.9990287096
B,904942.8023013346
B,124507.17577594405
A,119871.67681106071
C,509465.1012733884
D,257382.40415405756
B,137154.1663814214
C,592808.8932977027
B,725906.1026700162
B,171761.42282535255
D,522308.49079421425
D,270537.4900748233
B,920925.7400767092
B,626907.7091612648
B,726717.8664617683
C,741971.6963446989
B,987999.0317568965
B,161588.48638974153
A,791065.9419223317
A,992324.0148055776
C,174016.8449805426
C,797830.1821387551
B,621450.4350505618
D,257718.7004025725
A,459272.87108182826
A,393814.3152013598
C,36044.45822377722
A,744131.7410159239
A,388991.886012828
C,423577.1266336227
B,15358.367638734328
D,780299.071407245
A,913322.602270499
C,444686.6137194426
C,483214.37566471106
C,167750.38771627937
D,576018.6437406886
C,936268.7353717029
D,773010.0216705179
B,625351.3953086702
A,749248.3851735279
D,336965.1967324925
C,311766.79503411584
C,936921.1609776395
D,226615.45975682873
D,587491.6604694366
A,235597.25696156875
A,445747.90415940137
B,691070.8112841296
A,752160.6608221681
B,699953.7620237992
D,216582.96202349992
A,610456.1898192357
A,135569.13820662408
B,109256.34019381403
A,25955.865946935108
D,827045.9729217346
B,504349.8567311543
B,545882.4534020993
C,340356.1717054374
C,816553.8101391428
C,82314.58477351705
D,827102.694516351
A,409854.556242935
C,261058.3168490933
C,555622.8679505417
A,402742.74210230535
B,629328.5081603043
B,697292.3050764623
C,162561.15158530694
C,158811.90134828928
B,803460.0245203966
A,864116.1983622055
B,227388.70604243843
D,635768.9738881645
A,718645.7369754397
D,940378.7985030389
